Id,wavelength,reflectance,direct_transmittance,diffuse_transmittance
771,1.12,40.107,0.0,49.595
772,1.121,40.092,0.0,49.579
773,1.122,40.075,0.0,49.56
774,1.123,40.054,0.0,49.542
775,1.124,40.022,0.0,49.526
776,1.125,39.991,0.0,49.508
777,1.126,39.958,0.0,49.494
778,1.127,39.924,0.0,49.466
779,1.128,39.885,0.0,49.434
780,1.129,39.848,0.0,49.396
781,1.13,39.809,0.0,49.351
782,1.131,39.766,0.0,49.302
783,1.132,39.721,0.0,49.251
784,1.133,39.67,0.0,49.199
785,1.134,39.614,0.0,49.138
786,1.135,39.549,0.0,49.073
787,1.136,39.48,0.0,49.011
788,1.137,39.407,0.0,48.94
789,1.138,39.33,0.0,48.868
790,1.139,39.249,0.0,48.794
791,1.14,39.165,0.0,48.712
792,1.141,39.079,0.0,48.623
793,1.142,38.992,0.0,48.53
794,1.143,38.904,0.0,48.429
795,1.144,38.816,0.0,48.335
796,1.145,38.726,0.0,48.239
797,1.146,38.641,0.0,48.143
798,1.147,38.553,0.0,48.04
799,1.148,38.468,0.0,47.947
800,1.149,38.389,0.0,47.848
801,1.15,38.307,0.0,47.758
802,1.151,38.23,0.0,47.676
803,1.152,38.157,0.0,47.596
804,1.153,38.086,0.0,47.526
805,1.154,38.016,0.0,47.457
806,1.155,37.949,0.0,47.395
807,1.156,37.883,0.0,47.338
808,1.157,37.822,0.0,47.283
809,1.158,37.773,0.0,47.23
810,1.159,37.724,0.0,47.184
811,1.16,37.677,0.0,47.141
812,1.161,37.633,0.0,47.105
813,1.162,37.591,0.0,47.073
814,1.163,37.555,0.0,47.039
815,1.164,37.52,0.0,47.008
816,1.165,37.488,0.0,46.981
817,1.166,37.456,0.0,46.963
818,1.167,37.428,0.0,46.939
819,1.168,37.404,0.0,46.92
820,1.169,37.381,0.0,46.9
821,1.17,37.355,0.0,46.885
822,1.171,37.332,0.0,46.869
823,1.172,37.314,0.0,46.857
824,1.173,37.291,0.0,46.848
825,1.174,37.272,0.0,46.832
826,1.175,37.259,0.0,46.812
827,1.176,37.238,0.0,46.794
828,1.177,37.216,0.0,46.779
829,1.178,37.199,0.0,46.766
830,1.179,37.177,0.0,46.757
831,1.18,37.156,0.0,46.746
832,1.181,37.137,0.0,46.736
833,1.182,37.118,0.0,46.722
834,1.183,37.092,0.0,46.704
835,1.184,37.072,0.0,46.692
836,1.185,37.051,0.0,46.679
837,1.186,37.031,0.0,46.669
838,1.187,37.019,0.0,46.659
839,1.188,37.01,0.0,46.652
840,1.189,36.995,0.0,46.65
841,1.19,36.987,0.0,46.646
842,1.191,36.977,0.0,46.643
843,1.192,36.968,0.0,46.642
844,1.193,36.963,0.0,46.64
845,1.194,36.961,0.0,46.639
846,1.195,36.956,0.0,46.644
847,1.196,36.955,0.0,46.648
848,1.197,36.954,0.0,46.657
849,1.198,36.954,0.0,46.668
850,1.199,36.955,0.0,46.68
851,1.2,36.963,0.0,46.693
852,1.201,36.969,0.0,46.709
853,1.202,36.979,0.0,46.724
854,1.203,36.987,0.0,46.741
855,1.204,36.996,0.0,46.758
856,1.205,37.009,0.0,46.777
857,1.206,37.021,0.0,46.798
858,1.207,37.032,0.0,46.823
859,1.208,37.044,0.0,46.849
860,1.209,37.056,0.0,46.875
861,1.21,37.069,0.0,46.902
862,1.211,37.082,0.0,46.928
863,1.212,37.095,0.0,46.961
864,1.213,37.113,0.0,46.986
865,1.214,37.133,0.0,47.015
866,1.215,37.155,0.0,47.044
867,1.216,37.179,0.0,47.072
868,1.217,37.204,0.0,47.104
869,1.218,37.224,0.0,47.14
870,1.219,37.248,0.0,47.174
871,1.22,37.272,0.0,47.207
872,1.221,37.298,0.0,47.24
873,1.222,37.318,0.0,47.275
874,1.223,37.34,0.0,47.311
875,1.224,37.364,0.0,47.344
876,1.225,37.382,0.0,47.382
877,1.226,37.406,0.0,47.416
878,1.227,37.428,0.0,47.445
879,1.228,37.449,0.0,47.476
880,1.229,37.472,0.0,47.503
881,1.23,37.493,0.0,47.535
882,1.231,37.511,0.0,47.563
883,1.232,37.528,0.0,47.592
884,1.233,37.546,0.0,47.616
885,1.234,37.56,0.0,47.64
886,1.235,37.578,0.0,47.665
887,1.236,37.597,0.0,47.692
888,1.237,37.615,0.0,47.715
889,1.238,37.628,0.0,47.743
890,1.239,37.639,0.0,47.768
891,1.24,37.651,0.0,47.793
892,1.241,37.658,0.0,47.811
893,1.242,37.67,0.0,47.833
894,1.243,37.687,0.0,47.847
895,1.244,37.696,0.0,47.869
896,1.245,37.707,0.0,47.892
897,1.246,37.719,0.0,47.911
898,1.247,37.736,0.0,47.929
899,1.248,37.748,0.0,47.947
900,1.249,37.757,0.0,47.964
901,1.25,37.766,0.0,47.979
902,1.251,37.773,0.0,47.996
903,1.252,37.779,0.0,48.012
904,1.253,37.792,0.0,48.025
905,1.254,37.802,0.0,48.04
906,1.255,37.813,0.0,48.05
907,1.256,37.817,0.0,48.064
908,1.257,37.823,0.0,48.076
909,1.258,37.826,0.0,48.089
910,1.259,37.829,0.0,48.104
911,1.26,37.835,0.0,48.114
912,1.261,37.839,0.0,48.124
913,1.262,37.845,0.0,48.131
914,1.263,37.845,0.0,48.141
915,1.264,37.845,0.0,48.147
916,1.265,37.846,0.0,48.151
917,1.266,37.848,0.0,48.153
918,1.267,37.85,0.0,48.154
919,1.268,37.85,0.0,48.157
920,1.269,37.849,0.0,48.156
921,1.27,37.844,0.0,48.158
922,1.271,37.84,0.0,48.158
923,1.272,37.835,0.0,48.156
924,1.273,37.83,0.0,48.154
925,1.274,37.825,0.0,48.154
926,1.275,37.818,0.0,48.151
927,1.276,37.815,0.0,48.146
928,1.277,37.804,0.0,48.146
929,1.278,37.793,0.0,48.141
930,1.279,37.782,0.0,48.137
931,1.28,37.772,0.0,48.13
932,1.281,37.758,0.0,48.125
933,1.282,37.747,0.0,48.114
934,1.283,37.736,0.0,48.106
935,1.284,37.723,0.0,48.094
936,1.285,37.708,0.0,48.081
937,1.286,37.691,0.0,48.069
938,1.287,37.676,0.0,48.055
939,1.288,37.656,0.0,48.039
940,1.289,37.638,0.0,48.025
941,1.29,37.616,0.0,48.004
942,1.291,37.598,0.0,47.983
943,1.292,37.572,0.0,47.963
944,1.293,37.553,0.0,47.942
945,1.294,37.528,0.0,47.916
946,1.295,37.508,0.0,47.887
947,1.296,37.478,0.0,47.86
948,1.297,37.448,0.0,47.829
949,1.298,37.416,0.0,47.799
950,1.299,37.379,0.0,47.768
951,1.3,37.343,0.0,47.734
952,1.301,37.31,0.0,47.696
953,1.302,37.275,0.0,47.653
954,1.303,37.236,0.0,47.607
955,1.304,37.195,0.0,47.561
956,1.305,37.149,0.0,47.512
957,1.306,37.104,0.0,47.462
958,1.307,37.055,0.0,47.412
959,1.308,37.003,0.0,47.357
960,1.309,36.953,0.0,47.299
961,1.31,36.902,0.0,47.237
962,1.311,36.844,0.0,47.176
963,1.312,36.783,0.0,47.113
964,1.313,36.725,0.0,47.043
965,1.314,36.657,0.0,46.974
966,1.315,36.589,0.0,46.904
967,1.316,36.521,0.0,46.827
968,1.317,36.451,0.0,46.749
969,1.318,36.376,0.0,46.667
970,1.319,36.299,0.0,46.584
971,1.32,36.226,0.0,46.492
972,1.321,36.15,0.0,46.401
973,1.322,36.069,0.0,46.308
974,1.323,35.981,0.0,46.215
975,1.324,35.893,0.0,46.117
976,1.325,35.801,0.0,46.02
977,1.326,35.706,0.0,45.918
978,1.327,35.613,0.0,45.812
979,1.328,35.52,0.0,45.708
980,1.329,35.425,0.0,45.597
981,1.33,35.333,0.0,45.483
982,1.331,35.231,0.0,45.368
983,1.332,35.133,0.0,45.25
984,1.333,35.028,0.0,45.134
985,1.334,34.922,0.0,45.017
986,1.335,34.818,0.0,44.9
987,1.336,34.709,0.0,44.784
988,1.337,34.6,0.0,44.668
989,1.338,34.496,0.0,44.548
990,1.339,34.387,0.0,44.427
991,1.34,34.285,0.0,44.306
992,1.341,34.186,0.0,44.184
993,1.342,34.083,0.0,44.064
994,1.343,33.984,0.0,43.946
995,1.344,33.88,0.0,43.825
996,1.345,33.778,0.0,43.706
997,1.346,33.674,0.0,43.589
998,1.347,33.57,0.0,43.469
999,1.348,33.471,0.0,43.352
1000,1.349,33.37,0.0,43.242
1001,1.35,33.272,0.0,43.127
1002,1.351,33.176,0.0,43.014
1003,1.352,33.077,0.0,42.9
1004,1.353,32.976,0.0,42.79
1005,1.354,32.879,0.0,42.677
1006,1.355,32.78,0.0,42.562
1007,1.356,32.683,0.0,42.45
1008,1.357,32.587,0.0,42.336
1009,1.358,32.491,0.0,42.219
1010,1.359,32.384,0.0,42.105
1011,1.36,32.276,0.0,41.991
1012,1.361,32.166,0.0,41.87
1013,1.362,32.053,0.0,41.744
1014,1.363,31.939,0.0,41.611
1015,1.364,31.822,0.0,41.471
1016,1.365,31.702,0.0,41.331
1017,1.366,31.572,0.0,41.186
1018,1.367,31.438,0.0,41.03
1019,1.368,31.296,0.0,40.866
1020,1.369,31.138,0.0,40.697
1021,1.37,30.977,0.0,40.514
1022,1.371,30.804,0.0,40.318
1023,1.372,30.617,0.0,40.113
1024,1.373,30.426,0.0,39.892
1025,1.374,30.216,0.0,39.653
1026,1.375,29.99,0.0,39.4
1027,1.376,29.75,0.0,39.125
1028,1.377,29.492,0.0,38.827
1029,1.378,29.217,0.0,38.51
1030,1.379,28.918,0.0,38.172
1031,1.38,28.601,0.0,37.803
1032,1.381,28.262,0.0,37.413
1033,1.382,27.903,0.0,37.002
1034,1.383,27.524,0.0,36.565
1035,1.384,27.131,0.0,36.101
1036,1.385,26.717,0.0,35.616
1037,1.386,26.281,0.0,35.105
1038,1.387,25.832,0.0,34.58
1039,1.388,25.364,0.0,34.028
1040,1.389,24.889,0.0,33.468
1041,1.39,24.399,0.0,32.889
1042,1.391,23.907,0.0,32.302
1043,1.392,23.403,0.0,31.704
1044,1.393,22.896,0.0,31.096
1045,1.394,22.38,0.0,30.476
1046,1.395,21.866,0.0,29.854
1047,1.396,21.35,0.0,29.23
1048,1.397,20.841,0.0,28.601
1049,1.398,20.346,0.0,27.978
1050,1.399,19.855,0.0,27.363
1051,1.4,19.377,0.0,26.761
1052,1.401,18.91,0.0,26.173
1053,1.402,18.454,0.0,25.6
1054,1.403,18.017,0.0,25.036
1055,1.404,17.595,0.0,24.488
1056,1.405,17.187,0.0,23.959
1057,1.406,16.799,0.0,23.459
1058,1.407,16.425,0.0,22.979
1059,1.408,16.072,0.0,22.524
1060,1.409,15.736,0.0,22.096
1061,1.41,15.417,0.0,21.685
1062,1.411,15.116,0.0,21.298
1063,1.412,14.832,0.0,20.935
1064,1.413,14.563,0.0,20.595
1065,1.414,14.315,0.0,20.272
1066,1.415,14.082,0.0,19.975
1067,1.416,13.863,0.0,19.698
1068,1.417,13.66,0.0,19.444
1069,1.418,13.468,0.0,19.206
1070,1.419,13.291,0.0,18.991
1071,1.42,13.124,0.0,18.786
1072,1.421,12.968,0.0,18.601
1073,1.422,12.822,0.0,18.428
1074,1.423,12.687,0.0,18.274
1075,1.424,12.562,0.0,18.13
1076,1.425,12.446,0.0,18.007
1077,1.426,12.336,0.0,17.888
1078,1.427,12.236,0.0,17.784
1079,1.428,12.142,0.0,17.689
1080,1.429,12.057,0.0,17.595
1081,1.43,11.977,0.0,17.516
1082,1.431,11.903,0.0,17.452
1083,1.432,11.834,0.0,17.391
1084,1.433,11.773,0.0,17.337
1085,1.434,11.716,0.0,17.294
1086,1.435,11.663,0.0,17.255
1087,1.436,11.618,0.0,17.214
1088,1.437,11.576,0.0,17.184
1089,1.438,11.538,0.0,17.159
1090,1.439,11.505,0.0,17.141
1091,1.44,11.475,0.0,17.126
1092,1.441,11.446,0.0,17.123
1093,1.442,11.421,0.0,17.121
1094,1.443,11.401,0.0,17.119
1095,1.444,11.383,0.0,17.123
1096,1.445,11.369,0.0,17.128
1097,1.446,11.359,0.0,17.138
1098,1.447,11.349,0.0,17.151
1099,1.448,11.343,0.0,17.162
1100,1.449,11.34,0.0,17.173
1101,1.45,11.337,0.0,17.197
1102,1.451,11.336,0.0,17.215
1103,1.452,11.335,0.0,17.241
1104,1.453,11.337,0.0,17.272
1105,1.454,11.341,0.0,17.298
1106,1.455,11.349,0.0,17.329
1107,1.456,11.359,0.0,17.362
1108,1.457,11.371,0.0,17.401
1109,1.458,11.387,0.0,17.44
1110,1.459,11.405,0.0,17.489
1111,1.46,11.427,0.0,17.535
1112,1.461,11.453,0.0,17.587
1113,1.462,11.48,0.0,17.647
1114,1.463,11.514,0.0,17.709
1115,1.464,11.551,0.0,17.773
1116,1.465,11.592,0.0,17.848
1117,1.466,11.635,0.0,17.928
1118,1.467,11.684,0.0,18.016
1119,1.468,11.738,0.0,18.108
1120,1.469,11.796,0.0,18.207
1121,1.47,11.858,0.0,18.312
1122,1.471,11.924,0.0,18.418
1123,1.472,11.993,0.0,18.531
1124,1.473,12.067,0.0,18.649
1125,1.474,12.14,0.0,18.775
1126,1.475,12.22,0.0,18.902
1127,1.476,12.302,0.0,19.031
1128,1.477,12.386,0.0,19.166
1129,1.478,12.475,0.0,19.305
1130,1.479,12.565,0.0,19.446
1131,1.48,12.658,0.0,19.592
1132,1.481,12.75,0.0,19.736
1133,1.482,12.844,0.0,19.876
1134,1.483,12.941,0.0,20.019
1135,1.484,13.038,0.0,20.164
1136,1.485,13.137,0.0,20.312
1137,1.486,13.238,0.0,20.465
1138,1.487,13.342,0.0,20.612
1139,1.488,13.445,0.0,20.765
1140,1.489,13.549,0.0,20.916
1141,1.49,13.657,0.0,21.069
1142,1.491,13.761,0.0,21.226
1143,1.492,13.867,0.0,21.383
1144,1.493,13.973,0.0,21.542
1145,1.494,14.082,0.0,21.699
1146,1.495,14.193,0.0,21.856
1147,1.496,14.303,0.0,22.011
1148,1.497,14.416,0.0,22.164
1149,1.498,14.526,0.0,22.317
1150,1.499,14.636,0.0,22.474
1151,1.5,14.747,0.0,22.632
1152,1.501,14.858,0.0,22.783
1153,1.502,14.97,0.0,22.943
1154,1.503,15.084,0.0,23.099
1155,1.504,15.198,0.0,23.252
1156,1.505,15.311,0.0,23.404
1157,1.506,15.426,0.0,23.551
1158,1.507,15.536,0.0,23.713
1159,1.508,15.648,0.0,23.867
1160,1.509,15.758,0.0,24.022
1161,1.51,15.871,0.0,24.176
1162,1.511,15.984,0.0,24.329
1163,1.512,16.094,0.0,24.484
1164,1.513,16.207,0.0,24.635
1165,1.514,16.319,0.0,24.784
1166,1.515,16.429,0.0,24.934
1167,1.516,16.542,0.0,25.077
1168,1.517,16.652,0.0,25.224
1169,1.518,16.763,0.0,25.37
1170,1.519,16.872,0.0,25.516
1171,1.52,16.981,0.0,25.663
1172,1.521,17.09,0.0,25.807
1173,1.522,17.196,0.0,25.948
1174,1.523,17.303,0.0,26.086
1175,1.524,17.411,0.0,26.224
1176,1.525,17.519,0.0,26.36
1177,1.526,17.626,0.0,26.494
1178,1.527,17.73,0.0,26.631
1179,1.528,17.833,0.0,26.767
1180,1.529,17.936,0.0,26.898
1181,1.53,18.037,0.0,27.034
1182,1.531,18.136,0.0,27.166
1183,1.532,18.233,0.0,27.298
1184,1.533,18.331,0.0,27.428
1185,1.534,18.429,0.0,27.553
1186,1.535,18.529,0.0,27.678
1187,1.536,18.626,0.0,27.801
1188,1.537,18.725,0.0,27.922
1189,1.538,18.821,0.0,28.047
1190,1.539,18.914,0.0,28.172
1191,1.54,19.009,0.0,28.293
1192,1.541,19.101,0.0,28.415
1193,1.542,19.195,0.0,28.533
1194,1.543,19.288,0.0,28.652
1195,1.544,19.379,0.0,28.772
1196,1.545,19.472,0.0,28.887
1197,1.546,19.564,0.0,29.002
1198,1.547,19.651,0.0,29.114
1199,1.548,19.74,0.0,29.224
1200,1.549,19.829,0.0,29.332
1201,1.55,19.916,0.0,29.442
1202,1.551,20.004,0.0,29.55
1203,1.552,20.088,0.0,29.66
1204,1.553,20.176,0.0,29.767
1205,1.554,20.258,0.0,29.874
1206,1.555,20.341,0.0,29.973
1207,1.556,20.422,0.0,30.078
1208,1.557,20.5,0.0,30.181
1209,1.558,20.582,0.0,30.283
1210,1.559,20.662,0.0,30.383
1211,1.56,20.737,0.0,30.482
1212,1.561,20.815,0.0,30.579
1213,1.562,20.891,0.0,30.674
1214,1.563,20.967,0.0,30.766
1215,1.564,21.041,0.0,30.859
1216,1.565,21.114,0.0,30.95
1217,1.566,21.188,0.0,31.04
1218,1.567,21.259,0.0,31.132
1219,1.568,21.33,0.0,31.221
1220,1.569,21.398,0.0,31.311
1221,1.57,21.467,0.0,31.398
1222,1.571,21.536,0.0,31.483
1223,1.572,21.604,0.0,31.57
1224,1.573,21.67,0.0,31.655
1225,1.574,21.738,0.0,31.739
1226,1.575,21.806,0.0,31.826
1227,1.576,21.871,0.0,31.911
1228,1.577,21.939,0.0,31.995
1229,1.578,22.002,0.0,32.076
1230,1.579,22.066,0.0,32.156
1231,1.58,22.131,0.0,32.238
1232,1.581,22.196,0.0,32.314
1233,1.582,22.26,0.0,32.393
1234,1.583,22.325,0.0,32.471
1235,1.584,22.388,0.0,32.549
1236,1.585,22.45,0.0,32.627
1237,1.586,22.514,0.0,32.705
1238,1.587,22.579,0.0,32.775
1239,1.588,22.639,0.0,32.854
1240,1.589,22.696,0.0,32.933
1241,1.59,22.755,0.0,33.01
1242,1.591,22.815,0.0,33.088
1243,1.592,22.873,0.0,33.165
1244,1.593,22.93,0.0,33.239
1245,1.594,22.988,0.0,33.306
1246,1.595,23.047,0.0,33.377
1247,1.596,23.104,0.0,33.453
1248,1.597,23.162,0.0,33.522
1249,1.598,23.216,0.0,33.595
1250,1.599,23.274,0.0,33.662
1251,1.6,23.326,0.0,33.732
1252,1.601,23.38,0.0,33.798
1253,1.602,23.434,0.0,33.867
1254,1.603,23.488,0.0,33.928
1255,1.604,23.542,0.0,33.994
1256,1.605,23.593,0.0,34.06
1257,1.606,23.644,0.0,34.127
1258,1.607,23.692,0.0,34.193
1259,1.608,23.742,0.0,34.257
1260,1.609,23.792,0.0,34.318
1261,1.61,23.841,0.0,34.373
1262,1.611,23.889,0.0,34.431
1263,1.612,23.935,0.0,34.491
1264,1.613,23.981,0.0,34.547
1265,1.614,24.023,0.0,34.608
1266,1.615,24.07,0.0,34.665
1267,1.616,24.113,0.0,34.718
1268,1.617,24.156,0.0,34.77
1269,1.618,24.198,0.0,34.819
1270,1.619,24.241,0.0,34.866
1271,1.62,24.283,0.0,34.911
1272,1.621,24.32,0.0,34.96
1273,1.622,24.357,0.0,35.008
1274,1.623,24.393,0.0,35.059
1275,1.624,24.428,0.0,35.105
1276,1.625,24.462,0.0,35.149
1277,1.626,24.496,0.0,35.192
1278,1.627,24.529,0.0,35.238
1279,1.628,24.562,0.0,35.283
1280,1.629,24.595,0.0,35.324
1281,1.63,24.627,0.0,35.364
1282,1.631,24.66,0.0,35.407
1283,1.632,24.693,0.0,35.448
1284,1.633,24.72,0.0,35.487
1285,1.634,24.751,0.0,35.526
1286,1.635,24.782,0.0,35.562
1287,1.636,24.808,0.0,35.594
1288,1.637,24.837,0.0,35.626
1289,1.638,24.863,0.0,35.659
1290,1.639,24.887,0.0,35.688
1291,1.64,24.908,0.0,35.718
1292,1.641,24.932,0.0,35.744
1293,1.642,24.953,0.0,35.768
1294,1.643,24.969,0.0,35.79
1295,1.644,24.985,0.0,35.81
1296,1.645,24.999,0.0,35.826
1297,1.646,25.009,0.0,35.844
1298,1.647,25.015,0.0,35.86
1299,1.648,25.024,0.0,35.868
1300,1.649,25.031,0.0,35.875
1301,1.65,25.036,0.0,35.881
1302,1.651,25.037,0.0,35.882
1303,1.652,25.038,0.0,35.883
1304,1.653,25.035,0.0,35.884
1305,1.654,25.034,0.0,35.88
1306,1.655,25.033,0.0,35.879
1307,1.656,25.029,0.0,35.871
1308,1.657,25.026,0.0,35.866
1309,1.658,25.02,0.0,35.862
1310,1.659,25.013,0.0,35.854
1311,1.66,25.007,0.0,35.848
1312,1.661,24.999,0.0,35.843
1313,1.662,24.995,0.0,35.833
1314,1.663,24.988,0.0,35.826
1315,1.664,24.983,0.0,35.82
1316,1.665,24.977,0.0,35.814
1317,1.666,24.971,0.0,35.809
1318,1.667,24.964,0.0,35.803
1319,1.668,24.956,0.0,35.792
1320,1.669,24.946,0.0,35.782
1321,1.67,24.934,0.0,35.768
1322,1.671,24.921,0.0,35.751
1323,1.672,24.904,0.0,35.738
1324,1.673,24.887,0.0,35.717
1325,1.674,24.866,0.0,35.7
1326,1.675,24.843,0.0,35.673
1327,1.676,24.818,0.0,35.642
1328,1.677,24.788,0.0,35.61
1329,1.678,24.757,0.0,35.571
1330,1.679,24.72,0.0,35.532
1331,1.68,24.68,0.0,35.492
1332,1.681,24.64,0.0,35.443
1333,1.682,24.598,0.0,35.393
1334,1.683,24.554,0.0,35.337
1335,1.684,24.507,0.0,35.283
1336,1.685,24.457,0.0,35.221
1337,1.686,24.403,0.0,35.163
1338,1.687,24.351,0.0,35.102
1339,1.688,24.3,0.0,35.041
1340,1.689,24.247,0.0,34.979
1341,1.69,24.195,0.0,34.918
1342,1.691,24.144,0.0,34.857
1343,1.692,24.092,0.0,34.797
1344,1.693,24.043,0.0,34.737
1345,1.694,23.996,0.0,34.678
1346,1.695,23.95,0.0,34.623
1347,1.696,23.904,0.0,34.567
1348,1.697,23.859,0.0,34.511
1349,1.698,23.816,0.0,34.455
1350,1.699,23.771,0.0,34.401
1351,1.7,23.729,0.0,34.349
1352,1.701,23.688,0.0,34.302
1353,1.702,23.647,0.0,34.248
1354,1.703,23.605,0.0,34.198
1355,1.704,23.564,0.0,34.151
1356,1.705,23.521,0.0,34.104
1357,1.706,23.48,0.0,34.056
1358,1.707,23.442,0.0,34.006
1359,1.708,23.402,0.0,33.96
1360,1.709,23.367,0.0,33.909
1361,1.71,23.329,0.0,33.863
1362,1.711,23.29,0.0,33.821
1363,1.712,23.255,0.0,33.778
1364,1.713,23.222,0.0,33.734
1365,1.714,23.187,0.0,33.689
1366,1.715,23.153,0.0,33.645
1367,1.716,23.119,0.0,33.605
1368,1.717,23.082,0.0,33.564
1369,1.718,23.05,0.0,33.523
1370,1.719,23.017,0.0,33.483
1371,1.72,22.984,0.0,33.442
1372,1.721,22.953,0.0,33.4
1373,1.722,22.919,0.0,33.358
1374,1.723,22.887,0.0,33.317
1375,1.724,22.851,0.0,33.273
1376,1.725,22.816,0.0,33.231
1377,1.726,22.781,0.0,33.192
1378,1.727,22.744,0.0,33.156
1379,1.728,22.71,0.0,33.122
1380,1.729,22.677,0.0,33.087
1381,1.73,22.648,0.0,33.059
1382,1.731,22.624,0.0,33.026
1383,1.732,22.599,0.0,32.998
1384,1.733,22.576,0.0,32.965
1385,1.734,22.551,0.0,32.946
1386,1.735,22.525,0.0,32.921
1387,1.736,22.502,0.0,32.896
1388,1.737,22.476,0.0,32.871
1389,1.738,22.45,0.0,32.844
1390,1.739,22.42,0.0,32.816
1391,1.74,22.386,0.0,32.788
1392,1.741,22.353,0.0,32.754
1393,1.742,22.322,0.0,32.707
1394,1.743,22.288,0.0,32.664
1395,1.744,22.251,0.0,32.617
1396,1.745,22.21,0.0,32.57
1397,1.746,22.165,0.0,32.524
1398,1.747,22.119,0.0,32.478
1399,1.748,22.075,0.0,32.428
1400,1.749,22.029,0.0,32.374
1401,1.75,21.983,0.0,32.317
1402,1.751,21.938,0.0,32.261
1403,1.752,21.889,0.0,32.208
1404,1.753,21.843,0.0,32.159
1405,1.754,21.797,0.0,32.109
1406,1.755,21.752,0.0,32.063
1407,1.756,21.711,0.0,32.008
1408,1.757,21.67,0.0,31.958
1409,1.758,21.63,0.0,31.908
1410,1.759,21.587,0.0,31.859
1411,1.76,21.547,0.0,31.813
1412,1.761,21.508,0.0,31.766
1413,1.762,21.47,0.0,31.722
1414,1.763,21.437,0.0,31.682
1415,1.764,21.405,0.0,31.643
1416,1.765,21.372,0.0,31.611
1417,1.766,21.337,0.0,31.583
1418,1.767,21.309,0.0,31.549
1419,1.768,21.28,0.0,31.516
1420,1.769,21.253,0.0,31.486
1421,1.77,21.225,0.0,31.456
1422,1.771,21.198,0.0,31.429
1423,1.772,21.174,0.0,31.401
1424,1.773,21.15,0.0,31.372
1425,1.774,21.129,0.0,31.345
1426,1.775,21.111,0.0,31.318
1427,1.776,19.721,0.0,31.964
1428,1.777,19.715,0.0,31.935
1429,1.778,19.712,0.0,31.916
1430,1.779,19.71,0.0,31.894
1431,1.78,19.709,0.0,31.872
1432,1.781,19.722,0.0,31.843
1433,1.782,19.726,0.0,31.824
1434,1.783,19.718,0.0,31.815
1435,1.784,19.721,0.0,31.797
1436,1.785,19.721,0.0,31.779
1437,1.786,19.723,0.0,31.765
1438,1.787,19.732,0.0,31.757
1439,1.788,19.751,0.0,31.74
1440,1.789,19.759,0.0,31.731
1441,1.79,19.767,0.0,31.732
1442,1.791,19.776,0.0,31.729
1443,1.792,19.786,0.0,31.722
1444,1.793,19.789,0.0,31.726
1445,1.794,19.786,0.0,31.739
1446,1.795,19.789,0.0,31.747
1447,1.796,19.794,0.0,31.761
1448,1.797,19.787,0.0,31.788
1449,1.798,19.799,0.0,31.792
1450,1.799,19.82,0.0,31.796
1451,1.8,19.84,0.0,31.799
1452,1.801,19.862,0.0,31.786
1453,1.802,19.89,0.0,31.781
1454,1.803,19.927,0.0,31.776
1455,1.804,19.96,0.0,31.781
1456,1.805,20.003,0.0,31.789
1457,1.806,20.045,0.0,31.793
1458,1.807,20.091,0.0,31.796
1459,1.808,20.142,0.0,31.801
1460,1.809,20.193,0.0,31.796
1461,1.81,20.256,0.0,31.776
1462,1.811,20.309,0.0,31.767
1463,1.812,20.361,0.0,31.758
1464,1.813,20.407,0.0,31.746
1465,1.814,20.45,0.0,31.739
1466,1.815,20.491,0.0,31.727
1467,1.816,20.524,0.0,31.72
1468,1.817,20.548,0.0,31.718
1469,1.818,20.567,0.0,31.716
1470,1.819,20.576,0.0,31.721
1471,1.82,20.59,0.0,31.719
1472,1.821,20.603,0.0,31.716
1473,1.822,20.617,0.0,31.706
1474,1.823,20.628,0.0,31.695
1475,1.824,20.633,0.0,31.686
1476,1.825,20.639,0.0,31.675
1477,1.826,20.644,0.0,31.664
1478,1.827,20.642,0.0,31.653
1479,1.828,20.645,0.0,31.64
1480,1.829,20.642,0.0,31.623
1481,1.83,20.63,0.0,31.612
1482,1.831,20.618,0.0,31.589
1483,1.832,20.598,0.0,31.564
1484,1.833,20.576,0.0,31.538
1485,1.834,20.556,0.0,31.504
1486,1.835,20.536,0.0,31.467
1487,1.836,20.514,0.0,31.424
1488,1.837,20.493,0.0,31.377
1489,1.838,20.468,0.0,31.324
1490,1.839,20.436,0.0,31.276
1491,1.84,20.401,0.0,31.214
1492,1.841,20.36,0.0,31.153
1493,1.842,20.315,0.0,31.084
1494,1.843,20.265,0.0,31.011
1495,1.844,20.212,0.0,30.918
1496,1.845,20.156,0.0,30.819
1497,1.846,20.095,0.0,30.71
1498,1.847,20.024,0.0,30.591
1499,1.848,19.95,0.0,30.452
1500,1.849,19.865,0.0,30.308
1501,1.85,19.77,0.0,30.158
1502,1.851,19.67,0.0,29.986
1503,1.852,19.549,0.0,29.814
1504,1.853,19.419,0.0,29.635
1505,1.854,19.283,0.0,29.433
1506,1.855,19.133,0.0,29.215
1507,1.856,18.973,0.0,28.986
1508,1.857,18.804,0.0,28.735
1509,1.858,18.617,0.0,28.472
1510,1.859,18.414,0.0,28.204
1511,1.86,18.196,0.0,27.912
1512,1.861,17.961,0.0,27.596
1513,1.862,17.712,0.0,27.27
1514,1.863,17.449,0.0,26.917
1515,1.864,17.171,0.0,26.546
1516,1.865,16.876,0.0,26.161
1517,1.866,16.561,0.0,25.748
