Id,wavelength,reflectance,direct_transmittance,diffuse_transmittance
112,0.511,4.34202914641,0.0,0.977503494169
113,0.512,4.43515442351,0.0,1.106672866
114,0.513,4.54338230521,0.0,1.24808027018
115,0.514,4.6655860377,0.0,1.40044431113
116,0.515,4.80592275979,0.0,1.56607600452
117,0.516,4.95732962788,0.0,1.74099351814
118,0.517,5.12316700145,0.0,1.92503486793
119,0.518,5.29897406047,0.0,2.11696092499
120,0.519,5.4855728272,0.0,2.31393519399
121,0.52,5.67905142673,0.0,2.51545198531
122,0.521,5.87809414929,0.0,2.71830276793
123,0.522,6.08057929223,0.0,2.92215147596
124,0.523,6.28158869838,0.0,3.12027816779
125,0.524,6.47707257493,0.0,3.31065943877
126,0.525,6.66506851611,0.0,3.48939147732
127,0.526,6.84150584673,0.0,3.65664564168
128,0.527,7.00463808076,0.0,3.80879933049
129,0.528,7.15037428604,0.0,3.94415336167
130,0.529,7.2813611114,0.0,4.06316776704
131,0.53,7.39682665506,0.0,4.16731676954
132,0.531,7.49469254682,0.0,4.25473934857
133,0.532,7.57492422686,0.0,4.32548408969
134,0.533,7.64016427822,0.0,4.382088815
135,0.534,7.6901724462,0.0,4.4243774837
136,0.535,7.72670850791,0.0,4.45403338937
137,0.536,7.74949761125,0.0,4.47306488824
138,0.537,7.7649252894,0.0,4.4829821108
139,0.538,7.77015688805,0.0,4.48562292724
140,0.539,7.76924888811,0.0,4.48254081274
141,0.54,7.75758479122,0.0,4.46943750831
142,0.541,7.75213684364,0.0,4.46213010477
143,0.542,7.73956996132,0.0,4.45042091618
144,0.543,7.72862089493,0.0,4.43799274717
145,0.544,7.71620211407,0.0,4.42642127634
146,0.545,7.70892189183,0.0,4.41963709595
147,0.546,7.70004913447,0.0,4.41358777025
148,0.547,7.69607544856,0.0,4.41210313718
149,0.548,7.69143618894,0.0,4.40999689512
150,0.549,7.69034156729,0.0,4.41341726276
151,0.55,7.68253003724,0.0,4.41056996536
152,0.551,7.6736606054,0.0,4.406731257
153,0.552,7.65688026202,0.0,4.39771568837
154,0.553,7.63765000281,0.0,4.38861326919
155,0.554,7.61145896765,0.0,4.3729698488
156,0.555,7.57716717503,0.0,4.35190981239
157,0.556,7.53054797921,0.0,4.31920885761
158,0.557,7.4813886771,0.0,4.28622924995
159,0.558,7.42020762281,0.0,4.24179866649
160,0.559,7.35255044861,0.0,4.19108974281
161,0.56,7.28262882697,0.0,4.14023352035
162,0.561,7.20518685628,0.0,4.08202196934
163,0.562,7.11937048342,0.0,4.01558548408
164,0.563,7.02578700392,0.0,3.94143668291
165,0.564,6.92508827455,0.0,3.86013216242
166,0.565,6.81796159761,0.0,3.77226468559
167,0.566,6.70512060338,0.0,3.67845532909
168,0.567,6.58729543061,0.0,3.57934489939
169,0.568,6.46522319698,0.0,3.47558554586
170,0.569,6.33963990378,0.0,3.36783366991
171,0.57,6.21496942312,0.0,3.26035824695
172,0.571,6.08899623613,0.0,3.14897816354
173,0.572,5.96809383365,0.0,3.04197866704
