wavelength;reflectance;direct_transmittance;diffuse_transmittance
0.765;39.2660442;0.0;55.0967205
0.766;39.2311809;0.0;55.0933521
0.767;39.1841058;0.0;55.0809965
0.768;39.1365623;0.0;55.0684505
0.769;39.0941286;0.0;55.0602233
0.77;39.0488264;0.0;55.0519515
0.771;39.0066146;0.0;55.0448704
0.772;38.9664706;0.0;55.0365568
0.773;38.9236669;0.0;55.0228163
0.774;38.884723;0.0;55.0132767
0.775;38.849739;0.0;55.0087359
0.776;38.817189;0.0;55.0067532
0.777;38.7854137;0.0;55.0003499
0.778;38.7558229;0.0;54.9967353
0.779;38.7295012;0.0;54.9978438
0.78;38.7064869;0.0;54.9931193
0.781;38.6890158;0.0;54.996267
0.782;38.6729146;0.0;55.0038557
0.783;38.6502006;0.0;55.0026227
0.784;38.6304815;0.0;55.0071138
0.785;38.6154276;0.0;55.0151559
0.786;38.6048323;0.0;55.0222664
0.787;38.5998524;0.0;55.0324907
0.788;38.5924965;0.0;55.0412979
0.789;38.57893;0.0;55.0468099
0.79;38.5610665;0.0;55.0521139
0.791;38.5554146;0.0;55.0582888
0.792;38.5576645;0.0;55.0676337
0.793;38.5511821;0.0;55.0824585
0.794;38.5407872;0.0;55.0926864
0.795;38.5332767;0.0;55.100715
0.796;38.5328909;0.0;55.1107779
0.797;38.529915;0.0;55.1221783
0.798;38.5273534;0.0;55.1339076
0.799;38.5252782;0.0;55.1455953
0.8;38.5170101;0.0;55.1580029
0.801;38.5197018;0.0;55.1699804
0.802;38.5251947;0.0;55.1802952
0.803;38.5146396;0.0;55.1883242
0.804;38.5148451;0.0;55.2030154
0.805;38.5170925;0.0;55.2183264
0.806;38.512214;0.0;55.2288364
0.807;38.5127247;0.0;55.2419048
0.808;38.5183308;0.0;55.2547252
0.809;38.522821;0.0;55.264601
0.81;38.5109207;0.0;55.2682823
0.811;38.5068604;0.0;55.2794079
0.812;38.5113173;0.0;55.2941085
0.813;38.5148963;0.0;55.3023878
0.814;38.5092474;0.0;55.3129837
0.815;38.5069617;0.0;55.3238444
0.816;38.51445;0.0;55.3333869
0.817;38.511236;0.0;55.3455639
0.818;38.509864;0.0;55.3586433
0.819;38.5130061;0.0;55.3699791
0.82;38.514186;0.0;55.3757498
0.821;38.513228;0.0;55.3868401
0.822;38.5122577;0.0;55.3999695
0.823;38.5141123;0.0;55.4089089
0.824;38.5200646;0.0;55.4209942
0.825;38.5210614;0.0;55.4298219
0.826;38.5152908;0.0;55.4343382
0.827;38.5196094;0.0;55.4483506
0.828;38.515089;0.0;55.4593194
0.829;38.5066346;0.0;55.4654333
0.83;38.5135951;0.0;55.4715687
0.831;38.5145299;0.0;55.4808242
0.832;38.5088763;0.0;55.4880953
0.833;38.5020562;0.0;55.4899962
0.834;38.5044751;0.0;55.4993689
0.835;38.5044722;0.0;55.5082337
0.836;38.4994476;0.0;55.5148068
0.837;38.501162;0.0;55.5276395
0.838;38.5042356;0.0;55.5388126
0.839;38.5037034;0.0;55.5464214
0.84;38.4958796;0.0;55.5511282
0.841;38.493759;0.0;55.5538347
0.842;38.4909368;0.0;55.5582891
0.843;38.4837344;0.0;55.567112
0.844;38.4833302;0.0;55.5802444
0.845;38.4879432;0.0;55.5889821
0.846;38.4904595;0.0;55.5929672
0.847;38.4788639;0.0;55.5991898
0.848;38.4720716;0.0;55.6041007
0.849;38.4728664;0.0;55.6113675
0.85;38.4773864;0.0;55.6235614
0.851;38.4727715;0.0;55.6281655
0.852;38.4668693;0.0;55.6346203
0.853;38.4640533;0.0;55.6449688
0.854;38.4611924;0.0;55.6461706
0.855;38.4585322;0.0;55.6520983
0.856;38.4543986;0.0;55.6586121
0.857;38.4467871;0.0;55.6552676
0.858;38.4387259;0.0;55.657501
0.859;38.4351353;0.0;55.6657364
0.86;38.4369751;0.0;55.6763478
0.861;38.433039;0.0;55.6804316
0.862;38.4352729;0.0;55.688184
0.863;38.4389315;0.0;55.6995999
0.864;38.4255578;0.0;55.7061406
0.865;38.4183842;0.0;55.7108025
0.866;38.4153027;0.0;55.7136161
0.867;38.4101475;0.0;55.7151981
0.868;38.411161;0.0;55.7211949
0.869;38.4055133;0.0;55.7283888
0.87;38.3924009;0.0;55.7344537
0.871;38.3897913;0.0;55.7386392
0.872;38.393341;0.0;55.7455927
0.873;38.3949339;0.0;55.7503029
0.874;38.385953;0.0;55.7462649
0.875;38.3752032;0.0;55.7492891
0.876;38.3653957;0.0;55.7531163
0.877;38.35951;0.0;55.7564935
0.878;38.3652583;0.0;55.7794282
0.879;38.3604962;0.0;55.7802998
0.88;38.3462242;0.0;55.765664
0.881;38.3384676;0.0;55.7708937
0.882;38.3460939;0.0;55.7779613
0.883;38.3500169;0.0;55.7798876
0.884;38.3362433;0.0;55.7771596
0.885;38.3248806;0.0;55.7901018
0.886;38.3211908;0.0;55.8000695
0.887;38.3244488;0.0;55.803367
0.888;38.3277525;0.0;55.8106395
0.889;38.3250454;0.0;55.8132006
0.89;38.3140596;0.0;55.8095195
0.891;38.2981231;0.0;55.8031272
0.892;38.2973212;0.0;55.8110499
0.893;38.3056538;0.0;55.8235063
0.894;38.3111628;0.0;55.8322451
0.895;38.2941826;0.0;55.832218
0.896;38.2826007;0.0;55.8314002
0.897;38.2811662;0.0;55.8385884
0.898;38.2858218;0.0;55.858787
0.899;38.2946587;0.0;55.8720693
0.9;38.2950291;0.0;55.8755927
0.901;38.2832667;0.0;55.8697698
0.902;38.2722565;0.0;55.8550314
0.903;38.2666567;0.0;55.8625139
0.904;38.2686478;0.0;55.8821174
0.905;38.27571;0.0;55.8856086
0.906;38.2644642;0.0;55.8803265
0.907;38.2489522;0.0;55.8765582
0.908;38.2424061;0.0;55.8803386
0.909;38.2470038;0.0;55.8871243
0.91;38.2448834;0.0;55.895099
0.911;38.2364235;0.0;55.902546
0.912;38.2329968;0.0;55.9080879
0.913;38.2425055;0.0;55.9133569
0.914;38.2314624;0.0;55.910316
0.915;38.1914035;0.0;55.9014037
0.916;38.1997544;0.0;55.9238736
0.917;38.2079505;0.0;55.9359872
0.918;38.2056628;0.0;55.9284291
0.919;38.2073278;0.0;55.9157851
0.92;38.2219375;0.0;55.9302557
0.921;38.223192;0.0;55.9467924
0.922;38.1966334;0.0;55.9424887
0.923;38.1803162;0.0;55.9336648
0.924;38.1847106;0.0;55.936486
0.925;38.1945213;0.0;55.9479369
0.926;38.1760076;0.0;55.9499789
0.927;38.1770437;0.0;55.952756
0.928;38.1758002;0.0;55.947419
0.929;38.1522002;0.0;55.9320041
0.93;38.1353662;0.0;55.936467
0.931;38.1372904;0.0;55.956233
0.932;38.1448149;0.0;55.9709823
0.933;38.1258245;0.0;55.9505993
0.934;38.1264109;0.0;55.9615249
0.935;38.1250859;0.0;55.9800954
0.936;38.1019424;0.0;55.9752784
0.937;38.0876923;0.0;55.9541824
0.938;38.0824894;0.0;55.9489542
0.939;38.0806264;0.0;55.9508087
0.94;38.0713518;0.0;55.9203575
0.941;38.0556503;0.0;55.9120174
0.942;38.0451229;0.0;55.9228452
0.943;38.0448939;0.0;55.9333912
0.944;38.0336457;0.0;55.9100782
0.945;38.0120875;0.0;55.886559
0.946;37.99682;0.0;55.8841038
0.947;38.0117305;0.0;55.9107634
0.948;37.9792733;0.0;55.9125875
0.949;37.9598432;0.0;55.9093206
0.95;37.987235;0.0;55.9134571
0.951;37.9386602;0.0;55.8683961
0.952;37.9301233;0.0;55.8579373
0.953;37.9491058;0.0;55.8675168
0.954;37.9093599;0.0;55.8281077
0.955;37.9149237;0.0;55.8583296
0.956;37.9161082;0.0;55.878427
0.957;37.8700162;0.0;55.8350342
0.958;37.7971869;0.0;55.8130563
0.959;37.8032667;0.0;55.8142541
0.96;37.8542388;0.0;55.8135435
0.961;37.8437411;0.0;55.7792708
0.962;37.7968779;0.0;55.8033371
0.963;37.7664275;0.0;55.8333416
0.964;37.7721665;0.0;55.8312772
0.965;37.7615171;0.0;55.8246115
0.966;37.734139;0.0;55.7790476
0.967;37.7200973;0.0;55.7455948
0.968;37.7480376;0.0;55.7842751
0.969;37.7284757;0.0;55.7532805
0.97;37.7003019;0.0;55.737354
0.971;37.6990139;0.0;55.7796845
0.972;37.7414606;0.0;55.8377816
0.973;37.7074701;0.0;55.802559
0.974;37.6363436;0.0;55.7268452
0.975;37.6103202;0.0;55.7042085
0.976;37.6413296;0.0;55.732605
0.977;37.6466393;0.0;55.7310819
0.978;37.6239232;0.0;55.7144458
0.979;37.6557433;0.0;55.794505
0.98;37.6351293;0.0;55.7793528
0.981;37.6070016;0.0;55.7539028
0.982;37.6148235;0.0;55.7971121
0.983;37.5759811;0.0;55.749457
0.984;37.569104;0.0;55.7100095
0.985;37.5805899;0.0;55.6947814
0.986;37.5444955;0.0;55.6715522
0.987;37.5627302;0.0;55.7344445
0.988;37.6098524;0.0;55.7806921
0.989;37.6384946;0.0;55.75895
0.99;37.589441;0.0;55.7923609
0.991;37.567022;0.0;55.7687819
0.992;37.5704427;0.0;55.7244532
0.993;37.5560321;0.0;55.7338238
0.994;37.5113056;0.0;55.7039213
0.995;37.4844171;0.0;55.6854584
0.996;37.4885587;0.0;55.7009983
0.997;37.4864295;0.0;55.7242878
0.998;37.4259437;0.0;55.6728386
0.999;37.3670756;0.0;55.6252746
1;37.3773078;0.0;55.6557285
1.001;37.379534;0.0;55.6499021
1.002;37.3739878;0.0;55.6084347
1.003;37.4026326;0.0;55.6189217
1.004;37.4262325;0.0;55.5825301
1.005;37.434939;0.0;55.6163635
1.006;37.3922719;0.0;55.6581443
1.007;37.3539493;0.0;55.6706546
1.008;37.3317459;0.0;55.7038195
1.009;37.2906947;0.0;55.7181453
1.01;37.3217374;0.0;55.7542277
1.011;37.3176442;0.0;55.751982
1.012;37.2883085;0.0;55.7408697
1.013;37.3461904;0.0;55.7248333
1.014;37.3672504;0.0;55.6992197
1.015;37.3834444;0.0;55.6273955
1.016;37.4024715;0.0;55.6496745
1.017;37.4469335;0.0;55.7231716
1.018;37.3906458;0.0;55.7555163
1.019;37.36883;0.0;55.8399593
1.02;37.3665836;0.0;55.8550006
1.021;37.3356978;0.0;55.7712808
1.022;37.3827241;0.0;55.7240462
1.023;37.4178753;0.0;55.6905282
1.024;37.4058149;0.0;55.6804132
1.025;37.4112945;0.0;55.7421028
1.026;37.3659327;0.0;55.7921341
1.027;37.3439759;0.0;55.8262128
1.028;37.322136;0.0;55.886337
1.029;37.3407371;0.0;55.8894788
1.03;37.414416;0.0;55.8403387
1.031;37.4308279;0.0;55.8424217
1.032;37.4745145;0.0;55.8579423
1.033;37.3849579;0.0;55.7998473
1.034;37.3522837;0.0;55.8436076
1.035;37.3428436;0.0;55.8559119
1.036;37.3219526;0.0;55.8189769
1.037;37.4179702;0.0;55.8848836
1.038;37.4808529;0.0;55.9318783
1.039;37.4653395;0.0;55.9201041
1.04;37.4481653;0.0;55.9325283
1.041;37.4246952;0.0;55.9100336
1.042;37.3866399;0.0;55.8928967
1.043;37.2668888;0.0;55.852884
1.044;37.2611886;0.0;55.85663
1.045;37.3146183;0.0;55.8694697
1.046;37.3423146;0.0;55.8909182
1.047;37.4336213;0.0;55.9565623
1.048;37.4913413;0.0;55.9866762
1.049;37.4075809;0.0;55.9359855
1.05;37.3669452;0.0;55.9263356
1.051;37.3261273;0.0;55.9203362
1.052;37.2738076;0.0;55.8973478
1.053;37.339629;0.0;55.9427532
1.054;37.4382671;0.0;56.0043714
1.055;37.4749023;0.0;56.061071
1.056;37.4997506;0.0;56.0761055
1.057;37.4882518;0.0;56.0870207
1.058;37.3859695;0.0;56.1059198
