wavelength;reflectance;direct_transmittance;diffuse_transmittance
0.481;6.02846280952381;0.0;3.39640867894737
0.482;6.03041754761905;0.0;3.40012961052632
0.483;6.03379056190476;0.0;3.40476807894737
0.484;6.03368528095238;0.0;3.40463034736842
0.485;6.03775219047619;0.0;3.40786566842105
0.486;6.04486712857143;0.0;3.4134108
0.487;6.05298563333333;0.0;3.41928714210526
0.488;6.05955031428571;0.0;3.4234109
0.489;6.06941670476191;0.0;3.42882751052632
0.49;6.08370685714286;0.0;3.43587927894737
0.491;6.09914840952381;0.0;3.44169043157895
0.492;6.11802342380952;0.0;3.44768378421053
0.493;6.14211032857143;0.0;3.45615732105263
0.494;6.17283737619048;0.0;3.46949247368421
0.495;6.20615302857143;0.0;3.47999857894737
0.496;6.24577288095238;0.0;3.49360464210526
0.497;6.29469716666667;0.0;3.51558830526316
0.498;6.34538724285714;0.0;3.53573475789474
0.499;6.40305970952381;0.0;3.55743055263158
0.5;6.47110895238095;0.0;3.58326355789474
0.501;6.5485207047619;0.0;3.61311656842105
0.502;6.63328969047619;0.0;3.64477466842105
0.503;6.72780289047619;0.0;3.67956041052632
0.504;6.83847353809524;0.0;3.72191832631579
0.505;6.95767874285714;0.0;3.76646641052632
0.506;7.08810175238095;0.0;3.81521112105263
0.507;7.23515468571429;0.0;3.87196734210526
0.508;7.3963847952381;0.0;3.93340704210526
0.509;7.57364325714286;0.0;4.00131905789474
0.51;7.76727737619048;0.0;4.07675071578947
0.511;7.97060542857143;0.0;4.1558974
0.512;8.19140717142857;0.0;4.24208257894737
0.513;8.43169898571428;0.0;4.33657654210526
0.514;8.68446890952381;0.0;4.4376388
0.515;8.9526611952381;0.0;4.54476874210526
0.516;9.2361304;0.0;4.65848371578947
0.517;9.53348730952381;0.0;4.78011721052632
0.518;9.84117118095238;0.0;4.90599741052632
0.519;10.156217047619;0.0;5.0357593368421
0.52;10.4758347857143;0.0;5.16974907894737
0.521;10.7977436047619;0.0;5.30751010526316
0.522;11.1174974857143;0.0;5.44479966842105
0.523;11.4311964619048;0.0;5.5790535
0.524;11.7379989142857;0.0;5.71353892631579
0.525;12.0308750571429;0.0;5.84323982105263
0.526;12.3064797380952;0.0;5.96574005263158
0.527;12.5658194952381;0.0;6.08128925789474
0.528;12.8082323238095;0.0;6.19225778421053
0.529;13.0321032238095;0.0;6.29694429473684
0.53;13.235579247619;0.0;6.39187714210526
0.531;13.4204374857143;0.0;6.47899417894737
0.532;13.5859503285714;0.0;6.55860671578947
0.533;13.7319639095238;0.0;6.63079145789474
0.534;13.8632137095238;0.0;6.69579410526316
0.535;13.9796496285714;0.0;6.75388528947368
0.536;14.0813044047619;0.0;6.80556915789474
0.537;14.1686637238095;0.0;6.85149516315789
0.538;14.2457798333333;0.0;6.89454695789474
0.539;14.3135638761905;0.0;6.93399388947368
0.54;14.3697112142857;0.0;6.96531765789474
0.541;14.4214022380952;0.0;6.99524052631579
0.542;14.4709009428571;0.0;7.02479183684211
0.543;14.5186740285714;0.0;7.05315859473684
0.544;14.5656658761905;0.0;7.08286537894737
0.545;14.6131077428571;0.0;7.11195548421053
0.546;14.6618786571429;0.0;7.13923224210526
0.547;14.7119493238095;0.0;7.16980574210526
0.548;14.7611968380952;0.0;7.1997920368421
0.549;14.8078975428571;0.0;7.22732312631579
0.55;14.8516049238095;0.0;7.25508594210526
0.551;14.8875659904762;0.0;7.27871976842105
0.552;14.9138335619048;0.0;7.29712667368421
0.553;14.9304907666667;0.0;7.3114514631579
0.554;14.931493352381;0.0;7.31962082631579
0.555;14.9146398333333;0.0;7.31915790526316
0.556;14.8794165190476;0.0;7.30810161578947
0.557;14.827220447619;0.0;7.29037821578947
0.558;14.7578406190476;0.0;7.26515011578947
0.559;14.6715114714286;0.0;7.23142663157895
0.56;14.5697792952381;0.0;7.18935841578947
0.561;14.456370847619;0.0;7.14240568421053
0.562;14.3330145047619;0.0;7.09156868947368
0.563;14.1987348904762;0.0;7.03397201578947
0.564;14.053233552381;0.0;6.97174685263158
0.565;13.896769452381;0.0;6.90464817894737
0.566;13.7299539333333;0.0;6.83113444210526
0.567;13.5507900809524;0.0;6.75279874736842
0.568;13.3605827142857;0.0;6.66975251052632
0.569;13.1619512047619;0.0;6.58231926315789
0.57;12.9574008809524;0.0;6.49418762105263
0.571;12.7502353428571;0.0;6.40412402631579
0.572;12.5444921428571;0.0;6.31274248421053
0.573;12.3458503142857;0.0;6.2272502368421
0.574;12.1538610761905;0.0;6.14504915789474
0.575;11.9691781904762;0.0;6.06544058947368
0.576;11.7929788809524;0.0;5.98949993684211
0.577;11.6281466809524;0.0;5.91967918947368
0.578;11.4747151380952;0.0;5.85555776842105
0.579;11.3308891809524;0.0;5.79506075263158
0.58;11.1957300857143;0.0;5.7389786368421
0.581;11.0683690095238;0.0;5.68630917368421
0.582;10.9477891952381;0.0;5.63592791578947
0.583;10.8325955380952;0.0;5.58845366842105
0.584;10.7244404;0.0;5.54431725263158
0.585;10.6238707952381;0.0;5.50349627894737
0.586;10.528772752381;0.0;5.46513782105263
0.587;10.4394378190476;0.0;5.42943194210526
0.588;10.3556573666667;0.0;5.39622198947368
0.589;10.2770211809524;0.0;5.36510751052632
0.59;10.2048236142857;0.0;5.33675344736842
0.591;10.1386989714286;0.0;5.3108632
0.592;10.0775411047619;0.0;5.28682589473684
0.593;10.0230184714286;0.0;5.26665402105263
0.594;9.97430844285714;0.0;5.24891370526316
