wavelength;reflectance;direct_transmittance;diffuse_transmittance
1.102;38.4075585;0.0;48.1033193
1.103;38.3752077;0.0;48.0528409
1.104;38.3632478;0.0;48.0474506
1.105;38.3669012;0.0;48.0643268
1.106;38.3664405;0.0;48.0832796
1.107;38.3821582;0.0;48.1472073
1.108;38.3792519;0.0;48.1653005
1.109;38.3570232;0.0;48.1538263
1.11;38.3464078;0.0;48.1542243
1.111;38.3192003;0.0;48.1300858
1.112;38.3215908;0.0;48.1179426
1.113;38.3644071;0.0;48.1437806
1.114;38.3671808;0.0;48.1700637
1.115;38.3400958;0.0;48.1540313
1.116;38.3555029;0.0;48.1301176
1.117;38.3492066;0.0;48.1258525
1.118;38.318001;0.0;48.1053709
1.119;38.3044605;0.0;48.1025521
1.12;38.2959142;0.0;48.1461774
1.121;38.2862614;0.0;48.1364383
1.122;38.3054287;0.0;48.0844073
1.123;38.2796592;0.0;48.0694319
1.124;38.214554;0.0;48.0728859
1.125;38.1873407;0.0;48.0431355
1.126;38.1370986;0.0;47.9800234
1.127;38.1031921;0.0;47.9646999
1.128;38.0951666;0.0;47.9729955
1.129;38.1313296;0.0;47.9483104
1.13;38.0930307;0.0;47.9192641
1.131;38.0303307;0.0;47.9372121
1.132;37.9864353;0.0;47.9029691
1.133;37.9300823;0.0;47.7982958
1.134;37.8685938;0.0;47.7525007
1.135;37.8162019;0.0;47.7423544
1.136;37.7549053;0.0;47.6923071
1.137;37.6672115;0.0;47.6274408
1.138;37.6032583;0.0;47.5790666
1.139;37.5588005;0.0;47.5277863
1.14;37.5031184;0.0;47.470587
1.141;37.4484523;0.0;47.4244333
1.142;37.3875402;0.0;47.364897
1.143;37.3164303;0.0;47.2733576
1.144;37.2527433;0.0;47.2074788
1.145;37.1865781;0.0;47.1479659
1.146;37.1278453;0.0;47.1087977
1.147;37.0729402;0.0;47.0502511
1.148;37.029542;0.0;47.0112226
1.149;36.9673475;0.0;46.9464731
1.15;36.8985361;0.0;46.8510412
1.151;36.8354585;0.0;46.7937183
1.152;36.756613;0.0;46.7431307
1.153;36.6972223;0.0;46.6969181
1.154;36.6565494;0.0;46.6786297
1.155;36.6057566;0.0;46.64449
1.156;36.5497293;0.0;46.5961309
1.157;36.5081252;0.0;46.5600853
1.158;36.4730413;0.0;46.5225322
1.159;36.43398;0.0;46.4964508
1.16;36.4030246;0.0;46.4911949
1.161;36.3744826;0.0;46.474077
1.162;36.3455646;0.0;46.4597155
1.163;36.3125184;0.0;46.4392857
1.164;36.2758837;0.0;46.403951
1.165;36.2497351;0.0;46.3757371
1.166;36.2261566;0.0;46.3504422
1.167;36.1971769;0.0;46.3287103
1.168;36.1820745;0.0;46.3062868
1.169;36.1880475;0.0;46.2745896
1.17;36.1716616;0.0;46.2715876
1.171;36.1401114;0.0;46.296597
1.172;36.1297114;0.0;46.2894272
1.173;36.1232801;0.0;46.2701603
1.174;36.1158991;0.0;46.2771303
1.175;36.1320085;0.0;46.2895641
1.176;36.1246486;0.0;46.2845104
1.177;36.0816782;0.0;46.2872105
1.178;36.0734905;0.0;46.3009975
1.179;36.0794829;0.0;46.2977916
1.18;36.0815108;0.0;46.2956034
1.181;36.1020207;0.0;46.303464
1.182;36.127434;0.0;46.3425123
1.183;36.1180742;0.0;46.346972
1.184;36.0910796;0.0;46.3179559
1.185;36.0795838;0.0;46.3164583
1.186;36.0620342;0.0;46.3282634
1.187;36.0483687;0.0;46.3243779
1.188;36.0399636;0.0;46.3101771
1.189;36.036015;0.0;46.3139167
1.19;36.0333511;0.0;46.3253786
1.191;36.0277566;0.0;46.3241576
1.192;36.0299697;0.0;46.3289798
1.193;36.0261442;0.0;46.3306159
1.194;36.0144227;0.0;46.3154075
1.195;36.0041077;0.0;46.3088874
1.196;35.9905182;0.0;46.3115492
1.197;35.9858917;0.0;46.3148417
1.198;35.9803757;0.0;46.3095482
1.199;35.9795584;0.0;46.3160461
1.2;35.981545;0.0;46.3250177
1.201;35.9982441;0.0;46.3549552
1.202;36.0124744;0.0;46.3738749
1.203;36.0402672;0.0;46.4054529
1.204;36.0321401;0.0;46.4059401
1.205;36.0007038;0.0;46.3812863
1.206;36.0038593;0.0;46.3888848
1.207;36.0003584;0.0;46.4012295
1.208;36.0022114;0.0;46.4015684
1.209;36.0396233;0.0;46.4099669
1.21;36.050541;0.0;46.4234954
1.211;36.0241784;0.0;46.4143606
1.212;36.0317559;0.0;46.4296979
1.213;36.0709765;0.0;46.4847893
1.214;36.0832726;0.0;46.5151414
1.215;36.0884662;0.0;46.5360654
1.216;36.0990934;0.0;46.5572971
1.217;36.0964816;0.0;46.5880663
1.218;36.0980971;0.0;46.5941105
1.219;36.1109073;0.0;46.5604421
1.22;36.1218165;0.0;46.5624024
1.221;36.1311795;0.0;46.5725831
1.222;36.1330465;0.0;46.5802609
1.223;36.1433183;0.0;46.5878201
1.224;36.1585711;0.0;46.6179832
1.225;36.1734353;0.0;46.6404986
1.226;36.1960728;0.0;46.6394593
1.227;36.2016119;0.0;46.6673195
1.228;36.193092;0.0;46.7418474
1.229;36.2035056;0.0;46.7633918
1.23;36.2128843;0.0;46.7536205
1.231;36.2232451;0.0;46.7681369
1.232;36.2553073;0.0;46.7800409
1.233;36.2685529;0.0;46.7793931
1.234;36.2631917;0.0;46.7766961
1.235;36.2658309;0.0;46.7886866
1.236;36.2617076;0.0;46.78055
1.237;36.2691702;0.0;46.7926866
1.238;36.2897456;0.0;46.8581817
1.239;36.3014823;0.0;46.8875635
1.24;36.312776;0.0;46.9040239
1.241;36.3312466;0.0;46.9048917
1.242;36.3371834;0.0;46.9133978
1.243;36.3276807;0.0;46.9008751
1.244;36.3370464;0.0;46.9186179
1.245;36.3542072;0.0;46.9583875
1.246;36.3628226;0.0;46.9788458
1.247;36.3745705;0.0;47.0032349
1.248;36.3857392;0.0;47.0212944
1.249;36.3918846;0.0;47.0251026
1.25;36.39776;0.0;47.0392615
1.251;36.4066151;0.0;47.0705269
1.252;36.4153751;0.0;47.0757606
1.253;36.4194892;0.0;47.051329
1.254;36.4248669;0.0;47.0605218
1.255;36.4363279;0.0;47.0886933
1.256;36.4427556;0.0;47.0901443
1.257;36.4457439;0.0;47.0903737
1.258;36.4462766;0.0;47.1017317
1.259;36.4366712;0.0;47.0902529
1.26;36.4392791;0.0;47.0891103
1.261;36.4418219;0.0;47.10476
1.262;36.4570187;0.0;47.1416361
1.263;36.459036;0.0;47.1529625
1.264;36.4636676;0.0;47.1452763
1.265;36.4724275;0.0;47.1546603
1.266;36.4856325;0.0;47.1739854
1.267;36.4712831;0.0;47.1753313
1.268;36.4456387;0.0;47.168909
1.269;36.4347868;0.0;47.1709265
1.27;36.4021583;0.0;47.1658858
1.271;36.3871146;0.0;47.1636286
1.272;36.3897651;0.0;47.1698903
1.273;36.4026593;0.0;47.1737598
1.274;36.4340984;0.0;47.1663989
1.275;36.4359594;0.0;47.1729124
1.276;36.4430675;0.0;47.2064279
1.277;36.4435008;0.0;47.209384
1.278;36.4119233;0.0;47.1922395
1.279;36.3883698;0.0;47.1896025
1.28;36.3712596;0.0;47.1815012
1.281;36.3595593;0.0;47.1681844
1.282;36.3452705;0.0;47.1561796
1.283;36.3272957;0.0;47.1527293
1.284;36.3076477;0.0;47.1325672
1.285;36.3076347;0.0;47.1385657
1.286;36.2952767;0.0;47.1336701
1.287;36.270642;0.0;47.1458002
1.288;36.2608072;0.0;47.1418001
1.289;36.2639531;0.0;47.1261256
1.29;36.2547476;0.0;47.112595
1.291;36.2530478;0.0;47.1000712
1.292;36.2278367;0.0;47.08484
1.293;36.1708227;0.0;47.0582814
1.294;36.1496022;0.0;47.0431252
1.295;36.1373827;0.0;47.0386128
1.296;36.1155225;0.0;47.0244385
1.297;36.1025514;0.0;47.0035307
1.298;36.100575;0.0;46.993616
1.299;36.1145049;0.0;46.9966451
1.3;36.0897729;0.0;46.9785128
1.301;36.0448554;0.0;46.9486082
1.302;36.0258854;0.0;46.9313957
1.303;36.0052829;0.0;46.9173532
1.304;35.9587156;0.0;46.8843261
1.305;35.9015259;0.0;46.8358914
1.306;35.8778129;0.0;46.8137653
1.307;35.8633025;0.0;46.810231
1.308;35.8167282;0.0;46.7746773
1.309;35.7616194;0.0;46.7196535
1.31;35.7298267;0.0;46.6644823
1.311;35.7013482;0.0;46.6291559
1.312;35.6411288;0.0;46.5626521
1.313;35.5806445;0.0;46.5144401
1.314;35.5552052;0.0;46.5200087
1.315;35.5103378;0.0;46.4795273
1.316;35.4290781;0.0;46.4015274
1.317;35.3468238;0.0;46.3284605
1.318;35.2700793;0.0;46.2352155
1.319;35.2121416;0.0;46.1873037
1.32;35.1385557;0.0;46.1716556
1.321;35.0682443;0.0;46.1097664
1.322;35.0374475;0.0;46.0559474
1.323;34.9823351;0.0;45.9994336
1.324;34.8970435;0.0;45.8915584
1.325;34.8183978;0.0;45.812775
1.326;34.746072;0.0;45.7791899
1.327;34.6743674;0.0;45.7203293
1.328;34.5921198;0.0;45.6400346
1.329;34.5146731;0.0;45.5665133
1.33;34.4547909;0.0;45.4980147
1.331;34.3808627;0.0;45.423573
1.332;34.2972886;0.0;45.3438039
1.333;34.2082161;0.0;45.2611064
1.334;34.1279382;0.0;45.1942446
1.335;34.0444721;0.0;45.1356752
1.336;33.9707629;0.0;45.0637998
1.337;33.9066434;0.0;44.9975525
1.338;33.8365583;0.0;44.9289037
1.339;33.7723321;0.0;44.8470945
1.34;33.6944762;0.0;44.7731137
1.341;33.6041331;0.0;44.7072973
1.342;33.527624;0.0;44.6386189
1.343;33.4511142;0.0;44.5650081
1.344;33.3746011;0.0;44.4970459
1.345;33.3021963;0.0;44.4356267
1.346;33.2346253;0.0;44.3700794
1.347;33.1621296;0.0;44.2984889
1.348;33.0986878;0.0;44.2355983
1.349;33.0587119;0.0;44.1752159
1.35;32.993708;0.0;44.1179889
1.351;32.9105033;0.0;44.0784898
1.352;32.8400263;0.0;44.0156008
1.353;32.7617332;0.0;43.9311699
1.354;32.6891583;0.0;43.8646419
1.355;32.6339809;0.0;43.7949595
1.356;32.5673533;0.0;43.7267519
1.357;32.4886308;0.0;43.6692433
1.358;32.4184033;0.0;43.615464
1.359;32.3780622;0.0;43.5753739
1.36;32.2816115;0.0;43.509252
1.361;32.17536;0.0;43.4289235
1.362;32.1220948;0.0;43.3711996
1.363;32.0503546;0.0;43.3030499
1.364;31.9837795;0.0;43.2304119
1.365;31.8850006;0.0;43.1267688
1.366;31.7862566;0.0;43.0228148
1.367;31.6688499;0.0;42.9018963
1.368;31.5143468;0.0;42.7386671
1.369;31.3875183;0.0;42.6036026
1.37;31.283962;0.0;42.4983577
1.371;31.1411524;0.0;42.3455514
1.372;30.9818889;0.0;42.1635593
1.373;30.8227551;0.0;42.000044
1.374;30.6466579;0.0;41.8321174
1.375;30.4660022;0.0;41.6409557
1.376;30.2914477;0.0;41.450298
1.377;30.0890217;0.0;41.2439716
1.378;29.8692502;0.0;41.0205974
1.379;29.6255702;0.0;40.7640065
1.38;29.3616987;0.0;40.4913896
1.381;29.0753886;0.0;40.1984191
1.382;28.7561317;0.0;39.8678279
1.383;28.4325693;0.0;39.5188538
1.384;28.0968974;0.0;39.1530248
1.385;27.740286;0.0;38.777288
1.386;27.36989;0.0;38.3912212
1.387;26.9869355;0.0;37.9702988
1.388;26.568491;0.0;37.5110609
1.389;26.1680021;0.0;37.0682932
1.39;25.7708411;0.0;36.6323863
1.391;25.3461048;0.0;36.1537589
1.392;24.9129494;0.0;35.6607587
1.393;24.4667591;0.0;35.1640141
1.394;24.0157801;0.0;34.6662429
1.395;23.5402124;0.0;34.1244586
1.396;23.0776792;0.0;33.598117
1.397;22.602504;0.0;33.080106
1.398;22.1597868;0.0;32.5836115
1.399;21.7246488;0.0;32.075803
1.4;21.2995375;0.0;31.5720375
1.401;20.8984458;0.0;31.0930411
1.402;20.4953619;0.0;30.6246368
1.403;20.0924529;0.0;30.1411781
1.404;19.7015453;0.0;29.6803864
1.405;19.3191073;0.0;29.260464
1.406;18.9579549;0.0;28.8388888
1.407;18.6093077;0.0;28.4057154
1.408;18.2721408;0.0;27.9950347
1.409;17.9436976;0.0;27.6070473
1.41;17.6511827;0.0;27.2399804
1.411;17.3983211;0.0;26.8829997
1.412;17.1296047;0.0;26.5490549
1.413;16.8661424;0.0;26.2521203
1.414;16.6383497;0.0;25.9619945
1.415;16.4320407;0.0;25.6881459
1.416;16.213045;0.0;25.4216658
1.417;16.0089612;0.0;25.1588093
1.418;15.8301029;0.0;24.9278887
1.419;15.6569179;0.0;24.7357829
1.42;15.4777668;0.0;24.5289973
1.421;15.3111975;0.0;24.3365378
1.422;15.1779114;0.0;24.1511969
1.423;15.05278;0.0;23.9669159
1.424;14.9182656;0.0;23.7875979
1.425;14.8003505;0.0;23.6423605
1.426;14.6992035;0.0;23.506456
1.427;14.5833877;0.0;23.3561947
1.428;14.4643683;0.0;23.2200449
1.429;14.3623289;0.0;23.097473
1.43;14.2865472;0.0;22.9833736
1.431;14.2111064;0.0;22.8856665
1.432;14.1360612;0.0;22.811616
1.433;14.0614548;0.0;22.7249918
1.434;13.9974432;0.0;22.6380437
1.435;13.9450826;0.0;22.56491
1.436;13.8924031;0.0;22.4975422
1.437;13.8446926;0.0;22.4343534
1.438;13.8167839;0.0;22.3787162
1.439;13.7830566;0.0;22.3377151
1.44;13.7466436;0.0;22.3080561
1.441;13.7089547;0.0;22.2730163
1.442;13.6653288;0.0;22.2508526
1.443;13.6444568;0.0;22.2246961
1.444;13.6389698;0.0;22.1932163
1.445;13.6155365;0.0;22.1620481
1.446;13.5960243;0.0;22.1223109
1.447;13.5886295;0.0;22.1092576
1.448;13.5623099;0.0;22.1131395
1.449;13.553309;0.0;22.1057278
1.45;13.5884621;0.0;22.1009039
1.451;13.5921799;0.0;22.1154875
1.452;13.5776826;0.0;22.1572577
1.453;13.5710276;0.0;22.152942
1.454;13.5418632;0.0;22.1133774
1.455;13.5398445;0.0;22.1276155
1.456;13.5560901;0.0;22.1458128
1.457;13.5723905;0.0;22.1511977
1.458;13.6124727;0.0;22.1912831
1.459;13.639139;0.0;22.2341488
1.46;13.6477664;0.0;22.2501971
1.461;13.6747022;0.0;22.2729711
1.462;13.7153477;0.0;22.3046929
1.463;13.7464173;0.0;22.3709894
1.464;13.7709321;0.0;22.4417337
1.465;13.8157308;0.0;22.506493
1.466;13.853056;0.0;22.5903288
1.467;13.8899467;0.0;22.6747734
1.468;13.9448331;0.0;22.7510689
1.469;14.0052835;0.0;22.8397659
1.47;14.0593201;0.0;22.9337127
1.471;14.1211351;0.0;23.0451488
1.472;14.1920272;0.0;23.1539482
1.473;14.2731857;0.0;23.2534322
1.474;14.3502978;0.0;23.3667174
1.475;14.4319687;0.0;23.5025156
1.476;14.514975;0.0;23.6148794
1.477;14.6018661;0.0;23.707583
1.478;14.679503;0.0;23.8351559
1.479;14.7459565;0.0;23.9728085
1.48;14.8411189;0.0;24.1048615
1.481;14.9449941;0.0;24.2510099
1.482;15.0424161;0.0;24.4042747
1.483;15.1575231;0.0;24.5579317
1.484;15.2648698;0.0;24.7005409
1.485;15.3579713;0.0;24.8565679
1.486;15.4625886;0.0;25.0038773
1.487;15.5865356;0.0;25.1275401
1.488;15.6903129;0.0;25.2635768
1.489;15.7800689;0.0;25.4164479
1.49;15.8777561;0.0;25.5561572
1.491;15.9667892;0.0;25.6708288
1.492;16.0677932;0.0;25.8209177
1.493;16.185253;0.0;26.0042493
1.494;16.286115;0.0;26.1504355
1.495;16.3707039;0.0;26.2905361
1.496;16.4854092;0.0;26.4386279
1.497;16.6176716;0.0;26.5556823
1.498;16.7274031;0.0;26.7040019
1.499;16.8409219;0.0;26.8890353
1.5;16.9594071;0.0;27.0554289
1.501;17.059468;0.0;27.2274137
1.502;17.1717704;0.0;27.383289
1.503;17.3089837;0.0;27.523872
1.504;17.4329201;0.0;27.6737806
1.505;17.5507971;0.0;27.8252905
1.506;17.6625759;0.0;27.9656679
1.507;17.7638051;0.0;28.0930753
1.508;17.8759306;0.0;28.2381596
1.509;17.9983157;0.0;28.3882039
1.51;18.1019867;0.0;28.5312638
1.511;18.193679;0.0;28.6884571
1.512;18.3007654;0.0;28.8385185
1.513;18.3909422;0.0;28.967184
1.514;18.4972339;0.0;29.1049222
1.515;18.6372796;0.0;29.2626417
1.516;18.7647188;0.0;29.4052925
1.517;18.8909556;0.0;29.521848
1.518;19.011833;0.0;29.6650949
1.519;19.12629;0.0;29.8215355
1.52;19.2435991;0.0;29.9751115
1.521;19.3473823;0.0;30.1214222
1.522;19.4577741;0.0;30.2773085
1.523;19.557479;0.0;30.3963157
1.524;19.6499461;0.0;30.5009163
1.525;19.7687494;0.0;30.6527873
1.526;19.8617694;0.0;30.7984644
1.527;19.9453459;0.0;30.9288724
1.528;20.0510374;0.0;31.0654775
1.529;20.1454174;0.0;31.1785034
1.53;20.2533049;0.0;31.2814885
1.531;20.3742367;0.0;31.3936606
1.532;20.4789737;0.0;31.5114242
1.533;20.5838699;0.0;31.6356454
1.534;20.7031877;0.0;31.7695176
1.535;20.8031022;0.0;31.9092828
1.536;20.9035573;0.0;32.075769
1.537;21.0042415;0.0;32.2052203
1.538;21.0909762;0.0;32.3211359
1.539;21.1791768;0.0;32.4378812
1.54;21.2772366;0.0;32.5414757
1.541;21.365449;0.0;32.6460891
1.542;21.4315397;0.0;32.7443055
1.543;21.5319296;0.0;32.8604176
1.544;21.6591217;0.0;32.9799176
1.545;21.7530372;0.0;33.0976491
1.546;21.8451467;0.0;33.233359
1.547;21.9367389;0.0;33.3473596
1.548;22.0042747;0.0;33.4440847
1.549;22.0941155;0.0;33.5510418
1.55;22.2086765;0.0;33.6618355
1.551;22.2987189;0.0;33.760963
1.552;22.3753605;0.0;33.8529693
1.553;22.4605442;0.0;33.9506299
1.554;22.543267;0.0;34.037964
1.555;22.6282176;0.0;34.1422139
1.556;22.7256608;0.0;34.2691428
1.557;22.799525;0.0;34.3673564
1.558;22.8531061;0.0;34.4486076
1.559;22.9268723;0.0;34.5514874
1.56;22.9986559;0.0;34.6577723
1.561;23.0735816;0.0;34.75304
1.562;23.1563961;0.0;34.8615131
1.563;23.2449579;0.0;34.9550599
1.564;23.3467461;0.0;35.0240001
1.565;23.4174845;0.0;35.1043514
1.566;23.4684277;0.0;35.1859048
1.567;23.5561951;0.0;35.2788064
1.568;23.6506004;0.0;35.3748278
1.569;23.7177083;0.0;35.4709043
1.57;23.808585;0.0;35.5936696
1.571;23.876985;0.0;35.6764859
1.572;23.8847819;0.0;35.7241968
1.573;23.9407831;0.0;35.8000041
1.574;24.0420819;0.0;35.8807876
1.575;24.1078528;0.0;35.9447763
1.576;24.1439633;0.0;36.0011157
1.577;24.2239342;0.0;36.0845868
1.578;24.338099;0.0;36.1706219
1.579;24.3969896;0.0;36.2409443
1.58;24.4421521;0.0;36.3338234
1.581;24.5170352;0.0;36.4164573
1.582;24.570331;0.0;36.4649375
1.583;24.6181277;0.0;36.5307477
1.584;24.7049087;0.0;36.6206966
1.585;24.771481;0.0;36.699032
1.586;24.7833266;0.0;36.7606871
1.587;24.8359732;0.0;36.8344484
1.588;24.9369274;0.0;36.9286615
1.589;24.9998337;0.0;37.0008316
1.59;25.0458551;0.0;37.0591412
1.591;25.0949588;0.0;37.1212424
1.592;25.1200225;0.0;37.1627116
1.593;25.1772718;0.0;37.2344463
1.594;25.2659835;0.0;37.3452357
1.595;25.3230288;0.0;37.4117638
1.596;25.3753569;0.0;37.4581174
1.597;25.43606;0.0;37.524006
1.598;25.4743371;0.0;37.5658828
1.599;25.5288602;0.0;37.629369
1.6;25.6201342;0.0;37.7465871
1.601;25.6804623;0.0;37.8148788
1.602;25.7160155;0.0;37.8412698
1.603;25.7647515;0.0;37.8960214
1.604;25.8121513;0.0;37.9485556
1.605;25.8587195;0.0;38.0047156
1.606;25.9076483;0.0;38.0827691
1.607;25.954756;0.0;38.142431
1.608;25.9965458;0.0;38.1825278
1.609;26.0445258;0.0;38.2376249
1.61;26.1027248;0.0;38.3065381
1.611;26.151283;0.0;38.3582027
1.612;26.1931657;0.0;38.3957169
1.613;26.2370307;0.0;38.4481123
1.614;26.2814652;0.0;38.512146
1.615;26.3203586;0.0;38.5496413
1.616;26.3546847;0.0;38.5567204
1.617;26.39532;0.0;38.621527
1.618;26.4286839;0.0;38.7178844
1.619;26.4708207;0.0;38.7652938
1.62;26.536901;0.0;38.8444928
1.621;26.5745677;0.0;38.891847
1.622;26.5944695;0.0;38.8505316
1.623;26.6241659;0.0;38.8709223
1.624;26.6373202;0.0;38.9418718
1.625;26.6691294;0.0;38.9814579
1.626;26.7273304;0.0;39.0050778
1.627;26.7614466;0.0;39.0542017
1.628;26.78536;0.0;39.116866
1.629;26.8124324;0.0;39.160165
1.63;26.8170728;0.0;39.2099219
1.631;26.8566716;0.0;39.2589643
1.632;26.9407587;0.0;39.2900527
1.633;26.9726433;0.0;39.3252651
1.634;26.9789084;0.0;39.3772256
1.635;27.015886;0.0;39.4158102
1.636;27.0514037;0.0;39.433392
1.637;27.0630835;0.0;39.4654682
1.638;27.075491;0.0;39.5069109
1.639;27.1126204;0.0;39.5400728
1.64;27.1368347;0.0;39.5699846
1.641;27.1552948;0.0;39.6074203
1.642;27.20706;0.0;39.645638
1.643;27.2475213;0.0;39.6813136
1.644;27.2597024;0.0;39.7265514
1.645;27.2695576;0.0;39.7571997
1.646;27.2855933;0.0;39.7819989
1.647;27.3168641;0.0;39.797271
1.648;27.3430456;0.0;39.7881398
1.649;27.3554949;0.0;39.8122773
1.65;27.3918596;0.0;39.849095
1.651;27.4096633;0.0;39.8755306
1.652;27.3829084;0.0;39.9303814
1.653;27.3842474;0.0;39.9469754
1.654;27.4100892;0.0;39.9245253
1.655;27.4242535;0.0;39.9244859
1.656;27.4330636;0.0;39.9234885
1.657;27.43825;0.0;39.9263588
1.658;27.4417429;0.0;39.9304939
1.659;27.4522392;0.0;39.9466091
1.66;27.4607958;0.0;39.971
1.661;27.4666581;0.0;39.9841362
1.662;27.4873633;0.0;40.0137348
1.663;27.4831114;0.0;40.0166325
1.664;27.449851;0.0;39.9871624
1.665;27.4484404;0.0;39.9882563
1.666;27.4604972;0.0;39.9955086
1.667;27.4497494;0.0;39.9962396
1.668;27.4372711;0.0;40.0055465
1.669;27.4366526;0.0;40.0169623
1.67;27.422962;0.0;40.0264393
1.671;27.4201396;0.0;40.0268553
1.672;27.4466148;0.0;40.0363869
1.673;27.4446248;0.0;40.0275593
1.674;27.4145328;0.0;39.9867588
1.675;27.4138732;0.0;39.9843579
1.676;27.424889;0.0;40.0012372
1.677;27.426276;0.0;40.0009569
1.678;27.4426469;0.0;40.0135195
1.679;27.4292791;0.0;40.003307
1.68;27.3904423;0.0;39.9691966
1.681;27.3760416;0.0;39.9524714
1.682;27.3617501;0.0;39.9360855
1.683;27.3402407;0.0;39.923319
1.684;27.3232248;0.0;39.9136006
1.685;27.3142161;0.0;39.9060645
1.686;27.3095619;0.0;39.9048483
1.687;27.2673169;0.0;39.8898445
1.688;27.2064316;0.0;39.8754172
1.689;27.2071246;0.0;39.8341417
1.69;27.2060263;0.0;39.8022015
1.691;27.2140558;0.0;39.8233634
1.692;27.2289578;0.0;39.8115363
1.693;27.2061854;0.0;39.7813213
1.694;27.1589385;0.0;39.7859678
1.695;27.1381758;0.0;39.7686315
1.696;27.1528916;0.0;39.7403167
1.697;27.0977118;0.0;39.7521397
1.698;27.070397;0.0;39.7530443
1.699;27.0777715;0.0;39.7399681
1.7;27.0620697;0.0;39.7311634
1.701;27.0489039;0.0;39.734515
1.702;27.0292524;0.0;39.7237651
1.703;26.9668419;0.0;39.6933007
1.704;26.9411693;0.0;39.6779367
1.705;26.9731002;0.0;39.6747007
1.706;26.946589;0.0;39.6512509
1.707;26.8801461;0.0;39.618528
1.708;26.8529005;0.0;39.5971335
1.709;26.7950672;0.0;39.5594229
1.71;26.7676136;0.0;39.5366381
1.711;26.8248008;0.0;39.5614865
1.712;26.821225;0.0;39.5348815
1.713;26.7753355;0.0;39.4474529
1.714;26.7467855;0.0;39.4206043
1.715;26.7072482;0.0;39.420868
1.716;26.6670907;0.0;39.3890391
1.717;26.6331079;0.0;39.3781323
1.718;26.5978357;0.0;39.3608718
1.719;26.5484804;0.0;39.3003576
1.72;26.5124889;0.0;39.2604318
1.721;26.4902929;0.0;39.2600352
1.722;26.4654221;0.0;39.2313523
1.723;26.4485314;0.0;39.1794138
1.724;26.4170292;0.0;39.1281255
1.725;26.3833954;0.0;39.074022
1.726;26.3403943;0.0;39.0188485
1.727;26.2719087;0.0;38.937692
1.728;26.231875;0.0;38.9003615
1.729;26.2205596;0.0;38.899059
1.73;26.1617203;0.0;38.8652631
1.731;26.0693079;0.0;38.8257327
1.732;26.0355554;0.0;38.8157617
1.733;25.9977597;0.0;38.8158893
1.734;25.970115;0.0;38.7795519
1.735;26.0057843;0.0;38.7536301
1.736;25.9909768;0.0;38.7259954
1.737;25.9293923;0.0;38.6489909
1.738;25.9056601;0.0;38.6179467
1.739;25.9099789;0.0;38.6501496
1.74;25.871732;0.0;38.6023768
1.741;25.8172557;0.0;38.5055974
1.742;25.7733101;0.0;38.4621358
1.743;25.7096844;0.0;38.4155488
1.744;25.6661253;0.0;38.3650341
1.745;25.6377752;0.0;38.3408321
1.746;25.6175906;0.0;38.3110922
1.747;25.5835074;0.0;38.2433464
1.748;25.5768237;0.0;38.2224563
1.749;25.5432093;0.0;38.1826491
1.75;25.4770604;0.0;38.098901
1.751;25.4202104;0.0;38.0445754
1.752;25.3378815;0.0;38.0133345
1.753;25.2819153;0.0;37.9661809
1.754;25.273521;0.0;37.9468955
1.755;25.2207603;0.0;37.8878192
1.756;25.1410119;0.0;37.7615009
1.757;25.0836566;0.0;37.68913
1.758;24.981619;0.0;37.6169607
1.759;24.9385601;0.0;37.5677238
1.76;24.9962709;0.0;37.6020898
1.761;24.9654296;0.0;37.5602188
1.762;24.8952323;0.0;37.4590745
1.763;24.8526575;0.0;37.4040352
1.764;24.7656934;0.0;37.3350292
1.765;24.7111214;0.0;37.2790907
1.766;24.716975;0.0;37.2716552
1.767;24.6809907;0.0;37.2322846
1.768;24.6050709;0.0;37.1417051
1.769;24.5678492;0.0;37.1178453
1.77;24.5583033;0.0;37.1543967
1.771;24.5121044;0.0;37.1233588
1.772;24.4503161;0.0;37.0971054
1.773;24.422744;0.0;37.0490055
1.774;24.3803127;0.0;36.9108473
1.775;24.3640085;0.0;36.8885146
1.776;24.4030976;0.0;36.9509409
1.777;24.3988688;0.0;36.928381
1.778;24.3824021;0.0;36.922628
1.779;24.3426282;0.0;36.8779057
1.78;24.2789616;0.0;36.7422926
1.781;24.2460007;0.0;36.7249368
1.782;24.1876031;0.0;36.7568035
1.783;24.1975674;0.0;36.785808
1.784;24.2766243;0.0;36.8758493
1.785;24.2180757;0.0;36.815151
1.786;24.2162947;0.0;36.8032009
1.787;24.1947912;0.0;36.7634411
1.788;24.1895542;0.0;36.7509358
1.789;24.3041499;0.0;36.8250217
1.79;24.3161591;0.0;36.846255
1.791;24.1953105;0.0;36.8163755
1.792;24.1786615;0.0;36.8238503
1.793;24.1906096;0.0;36.8551452
1.794;24.180329;0.0;36.8463616
1.795;24.2512161;0.0;36.8187195
1.796;24.255482;0.0;36.8226753
1.797;24.1475564;0.0;36.7968386
1.798;24.1285238;0.0;36.8046324
1.799;24.1552846;0.0;36.8979547
1.8;24.1642729;0.0;36.9139465
1.801;24.1301395;0.0;36.9326597
1.802;24.0547844;0.0;36.954888
1.803;23.9863997;0.0;36.9273831
1.804;23.999531;0.0;36.9387439
1.805;24.0351573;0.0;36.8875066
1.806;24.0701699;0.0;36.8956305
1.807;24.2000546;0.0;36.9529169
