wavelength;reflectance;direct_transmittance;diffuse_transmittance
1.096;44.3533209;0.0;46.98096415
1.097;44.38066505;0.0;46.99963705
1.098;44.35147535;0.0;46.9996623
1.099;44.35072035;0.0;46.98627705
1.1;44.3756148;0.0;47.0013846
1.101;44.35938055;0.0;47.01843265
1.102;44.350738;0.0;47.01989135
1.103;44.35800565;0.0;47.01840565
1.104;44.3490399;0.0;47.00833535
1.105;44.3087788;0.0;46.9665843
1.106;44.2947334;0.0;46.95986105
1.107;44.29798885;0.0;46.97402535
1.108;44.28751455;0.0;46.9713003
1.109;44.280556;0.0;46.98513075
1.11;44.2726013;0.0;46.98648665
1.111;44.26985635;0.0;46.97150335
1.112;44.23512175;0.0;46.94388685
1.113;44.2250789;0.0;46.9540507
1.114;44.2168466;0.0;46.95040015
1.115;44.19390825;0.0;46.9359329
1.116;44.20762605;0.0;46.9483475
1.117;44.1978118;0.0;46.94313165
1.118;44.1820008;0.0;46.9250966
1.119;44.15641925;0.0;46.9109042
1.12;44.1159972;0.0;46.8947206
1.121;44.09097915;0.0;46.88062675
1.122;44.0683305;0.0;46.86643085
1.123;44.04862425;0.0;46.8509117
1.124;44.04225185;0.0;46.84303235
1.125;44.02493935;0.0;46.8289295
1.126;43.99906275;0.0;46.80189535
1.127;43.974526;0.0;46.78054255
1.128;43.9494422;0.0;46.76912495
1.129;43.92231255;0.0;46.7459257
1.13;43.89131235;0.0;46.69858075
1.131;43.87163975;0.0;46.6775982
1.132;43.83493275;0.0;46.65134155
1.133;43.79289825;0.0;46.61542555
1.134;43.7452007;0.0;46.58691285
1.135;43.68086515;0.0;46.58300635
1.136;43.6284302;0.0;46.5427678
1.137;43.58869595;0.0;46.48077125
1.138;43.5291497;0.0;46.4307036
1.139;43.4551653;0.0;46.3679459
1.14;43.3975729;0.0;46.31223035
1.141;43.34023145;0.0;46.2734154
1.142;43.27117205;0.0;46.21536025
1.143;43.21032125;0.0;46.13849895
1.144;43.1445308;0.0;46.07158755
1.145;43.0575606;0.0;45.997422
1.146;42.97947875;0.0;45.9295734
1.147;42.92581635;0.0;45.8823602
1.148;42.87183945;0.0;45.84103395
1.149;42.8068058;0.0;45.7855008
1.15;42.73939395;0.0;45.73032735
1.151;42.6778941;0.0;45.67472645
1.152;42.6111027;0.0;45.6072987
1.153;42.5462512;0.0;45.54930485
1.154;42.4854734;0.0;45.496266
1.155;42.4291016;0.0;45.4450411
1.156;42.3615397;0.0;45.38603755
1.157;42.3170314;0.0;45.3482938
1.158;42.30155915;0.0;45.33578915
1.159;42.26666815;0.0;45.30463385
1.16;42.2284064;0.0;45.26216215
1.161;42.19495175;0.0;45.24068785
1.162;42.14787605;0.0;45.2281668
1.163;42.11608685;0.0;45.2074951
1.164;42.10385305;0.0;45.19363215
1.165;42.0885956;0.0;45.19205345
1.166;42.0642308;0.0;45.18272035
1.167;42.03529295;0.0;45.1561797
1.168;42.0187473;0.0;45.14602615
1.169;41.9988739;0.0;45.15246625
1.17;41.98253065;0.0;45.1455184
1.171;41.9787512;0.0;45.13040325
1.172;41.9696964;0.0;45.1255465
1.173;41.95328805;0.0;45.1234253
1.174;41.9437401;0.0;45.1207191
1.175;41.9456221;0.0;45.12656415
1.176;41.93862865;0.0;45.1237667
1.177;41.9320058;0.0;45.1201841
1.178;41.91743905;0.0;45.10933835
1.179;41.8892313;0.0;45.0801903
1.18;41.86901725;0.0;45.0673523
1.181;41.83655165;0.0;45.0512493
1.182;41.8285909;0.0;45.05413755
1.183;41.82218835;0.0;45.0482374
1.184;41.80980425;0.0;45.0442543
1.185;41.7876732;0.0;45.038581
1.186;41.74549845;0.0;45.01558625
1.187;41.7389582;0.0;45.0183444
1.188;41.74547595;0.0;45.04906595
1.189;41.74136565;0.0;45.04907695
1.19;41.7595882;0.0;45.04045375
1.191;41.75905915;0.0;45.03739085
1.192;41.7351426;0.0;45.01857885
1.193;41.7225441;0.0;45.01093665
1.194;41.71552365;0.0;45.0171762
1.195;41.70785215;0.0;45.01958005
1.196;41.6913739;0.0;45.0176084
1.197;41.6865263;0.0;45.0180028
1.198;41.6957565;0.0;45.01996275
1.199;41.6976537;0.0;45.02683195
1.2;41.69710505;0.0;45.042259
1.201;41.7063416;0.0;45.0521037
1.202;41.70486535;0.0;45.0486151
1.203;41.69158205;0.0;45.0336003
1.204;41.69674835;0.0;45.04467685
1.205;41.7131482;0.0;45.05656655
1.206;41.7129454;0.0;45.0637967
1.207;41.71212435;0.0;45.0901179
1.208;41.7155549;0.0;45.1067498
1.209;41.70807345;0.0;45.1046169
1.21;41.708047;0.0;45.1135577
1.211;41.7178999;0.0;45.1381095
1.212;41.7274429;0.0;45.15314965
1.213;41.7343422;0.0;45.1599634
1.214;41.7433699;0.0;45.1685501
1.215;41.75627065;0.0;45.1739129
1.216;41.7738487;0.0;45.18740915
1.217;41.8016053;0.0;45.20727995
1.218;41.814514;0.0;45.22033635
1.219;41.82877345;0.0;45.2381923
1.22;41.83675605;0.0;45.25326055
1.221;41.83650525;0.0;45.26448955
1.222;41.80861215;0.0;45.2611183
1.223;41.82258265;0.0;45.27885865
1.224;41.8546671;0.0;45.3095398
1.225;41.8748853;0.0;45.32682365
1.226;41.9139845;0.0;45.3468287
1.227;41.9341836;0.0;45.364538
1.228;41.93077815;0.0;45.3678045
1.229;41.94916445;0.0;45.38819625
1.23;41.99280475;0.0;45.4290373
1.231;41.9996111;0.0;45.44837285
1.232;41.9740227;0.0;45.45424825
1.233;41.9873309;0.0;45.47606475
1.234;42.0134864;0.0;45.50596325
1.235;42.0166988;0.0;45.5184267
1.236;42.02693945;0.0;45.52820815
1.237;42.04756065;0.0;45.5446177
1.238;42.04753305;0.0;45.5394493
1.239;42.05151175;0.0;45.54934145
1.24;42.06420825;0.0;45.5696323
1.241;42.11338485;0.0;45.61839715
1.242;42.1228832;0.0;45.6309992
1.243;42.1034276;0.0;45.6283818
1.244;42.1073177;0.0;45.64216075
1.245;42.1186597;0.0;45.65275595
1.246;42.12070455;0.0;45.6592687
1.247;42.11665795;0.0;45.67123905
1.248;42.1261565;0.0;45.6851104
1.249;42.1388609;0.0;45.68717175
1.25;42.1488318;0.0;45.7004018
1.251;42.18172255;0.0;45.74042805
1.252;42.1830457;0.0;45.7514554
1.253;42.1422592;0.0;45.73593325
1.254;42.143465;0.0;45.74325005
1.255;42.16460945;0.0;45.75487155
1.256;42.16571755;0.0;45.7600387
1.257;42.17456325;0.0;45.7750443
1.258;42.18846965;0.0;45.78731095
1.259;42.19240455;0.0;45.7869815
1.26;42.1895147;0.0;45.79109845
1.261;42.1903682;0.0;45.8034524
1.262;42.19968965;0.0;45.81513015
1.263;42.2096469;0.0;45.8224406
1.264;42.20590475;0.0;45.8198297
1.265;42.21064405;0.0;45.83588535
1.266;42.23810735;0.0;45.8692847
1.267;42.24030825;0.0;45.871929
1.268;42.21627575;0.0;45.86458285
1.269;42.2162684;0.0;45.86916975
1.27;42.22835345;0.0;45.8587847
1.271;42.22734005;0.0;45.85681825
1.272;42.22964975;0.0;45.8813803
1.273;42.2257313;0.0;45.8797429
1.274;42.2083703;0.0;45.84278015
1.275;42.1971679;0.0;45.8398389
1.276;42.1853586;0.0;45.8583444
1.277;42.1794371;0.0;45.85898025
1.278;42.17934875;0.0;45.8654528
1.279;42.1732672;0.0;45.870082
1.28;42.16978905;0.0;45.8592768
1.281;42.16456725;0.0;45.85193565
1.282;42.15317315;0.0;45.8525244
1.283;42.14223015;0.0;45.85228005
1.284;42.1343737;0.0;45.84209985
1.285;42.12453185;0.0;45.8437909
1.286;42.10980975;0.0;45.8367563
1.287;42.0869239;0.0;45.8311278
1.288;42.07453285;0.0;45.8259856
1.289;42.06871885;0.0;45.8187003
1.29;42.0493323;0.0;45.80633125
1.291;42.0259284;0.0;45.79294955
1.292;42.0088945;0.0;45.7844666
1.293;41.98869875;0.0;45.7768644
1.294;41.96148395;0.0;45.7572306
1.295;41.93312045;0.0;45.7384278
1.296;41.91288265;0.0;45.7164271
1.297;41.8906037;0.0;45.67634795
1.298;41.86238955;0.0;45.64697535
1.299;41.84168235;0.0;45.6234259
1.3;41.8187908;0.0;45.60260365
1.301;41.78558265;0.0;45.59069555
1.302;41.7513893;0.0;45.5665856
1.303;41.7200226;0.0;45.5423586
1.304;41.6911359;0.0;45.5142743
1.305;41.6658664;0.0;45.46761275
1.306;41.6253872;0.0;45.4311961
1.307;41.563325;0.0;45.39098405
1.308;41.53273535;0.0;45.37700525
1.309;41.49873525;0.0;45.3422842
1.31;41.45956645;0.0;45.30742705
1.311;41.41150815;0.0;45.26426685
1.312;41.3791887;0.0;45.2094676
1.313;41.32866585;0.0;45.16600225
1.314;41.24724225;0.0;45.11951585
1.315;41.1904686;0.0;45.08351815
1.316;41.1470389;0.0;45.065583
1.317;41.0986435;0.0;45.02336795
1.318;41.05539685;0.0;44.97506185
1.319;41.00221275;0.0;44.92786705
1.32;40.9510893;0.0;44.87301865
1.321;40.888683;0.0;44.8108376
1.322;40.81106225;0.0;44.7447578
1.323;40.7403636;0.0;44.6821898
1.324;40.6651583;0.0;44.6034234
1.325;40.59536785;0.0;44.54065445
1.326;40.53626795;0.0;44.50677955
1.327;40.46297885;0.0;44.4446612
1.328;40.3813527;0.0;44.36637805
1.329;40.3073023;0.0;44.2983608
1.33;40.23426655;0.0;44.21900765
1.331;40.15287515;0.0;44.14424565
1.332;40.0740559;0.0;44.0867247
1.333;39.98787225;0.0;44.01771355
1.334;39.90803945;0.0;43.9468806
1.335;39.8201513;0.0;43.8664999
1.336;39.738184;0.0;43.7965095
1.337;39.6674432;0.0;43.7349358
1.338;39.58741265;0.0;43.65815635
1.339;39.50206435;0.0;43.5756343
1.34;39.41432595;0.0;43.4969916
1.341;39.3224319;0.0;43.40961225
1.342;39.23734435;0.0;43.32876845
1.343;39.1534877;0.0;43.2580907
1.344;39.06179135;0.0;43.176831
1.345;38.96510435;0.0;43.0843987
1.346;38.88284095;0.0;43.00476665
1.347;38.79699825;0.0;42.9269239
1.348;38.71882975;0.0;42.85206415
1.349;38.66096305;0.0;42.7894825
1.35;38.5917557;0.0;42.71536975
1.351;38.50975885;0.0;42.6243089
1.352;38.4386277;0.0;42.55277395
1.353;38.38975755;0.0;42.49894345
1.354;38.3124242;0.0;42.42682975
1.355;38.20713985;0.0;42.3556906
1.356;38.1274972;0.0;42.28438265
1.357;38.05619085;0.0;42.1987656
1.358;37.96633435;0.0;42.11255905
1.359;37.87520785;0.0;42.0258324
1.36;37.80025515;0.0;41.9488238
1.361;37.71739525;0.0;41.87559805
1.362;37.6124606;0.0;41.77755305
1.363;37.5184129;0.0;41.69513915
1.364;37.44736635;0.0;41.6290384
1.365;37.3509701;0.0;41.54308285
1.366;37.2399952;0.0;41.4526584
1.367;37.1199358;0.0;41.3490627
1.368;36.9935781;0.0;41.2351495
1.369;36.86862435;0.0;41.1188673
1.37;36.7397854;0.0;41.00322395
1.371;36.5924304;0.0;40.8626592
1.372;36.439473;0.0;40.7049521
1.373;36.284376;0.0;40.55372255
1.374;36.11798655;0.0;40.4027045
1.375;35.9344815;0.0;40.21518685
1.376;35.75793135;0.0;40.0156973
1.377;35.5462749;0.0;39.8025399
1.378;35.2973889;0.0;39.55442985
1.379;35.0395604;0.0;39.29571115
1.38;34.76471745;0.0;39.0355452
1.381;34.47416385;0.0;38.7528749
1.382;34.1727185;0.0;38.4456948
1.383;33.83871215;0.0;38.1129774
1.384;33.47074335;0.0;37.7595659
1.385;33.10275745;0.0;37.39652325
1.386;32.7204037;0.0;37.0113933
1.387;32.31904855;0.0;36.6087319
1.388;31.90247465;0.0;36.18712715
1.389;31.48781385;0.0;35.76906425
1.39;31.05188;0.0;35.33118875
1.391;30.57518865;0.0;34.85588995
1.392;30.1133699;0.0;34.4061691
1.393;29.6476585;0.0;33.94493535
1.394;29.18483295;0.0;33.46176315
1.395;28.72115595;0.0;32.9507962
1.396;28.24328645;0.0;32.465588
1.397;27.7531894;0.0;31.969252
1.398;27.27406015;0.0;31.4751509
1.399;26.77524505;0.0;30.98719485
1.4;26.30124645;0.0;30.5083195
1.401;25.84605165;0.0;30.0238237
1.402;25.39350225;0.0;29.5470803
1.403;24.9413064;0.0;29.07755645
1.404;24.51251935;0.0;28.6347579
1.405;24.10196835;0.0;28.1988972
1.406;23.7022654;0.0;27.7781227
1.407;23.31416695;0.0;27.384036
1.408;22.9438766;0.0;27.00352135
1.409;22.59012265;0.0;26.633172
1.41;22.249839;0.0;26.2740891
1.411;21.9333777;0.0;25.93481415
1.412;21.6260466;0.0;25.6188564
1.413;21.3273611;0.0;25.3220517
1.414;21.0473638;0.0;25.0278871
1.415;20.7837227;0.0;24.75426565
1.416;20.5355164;0.0;24.49575525
1.417;20.31216125;0.0;24.24177245
1.418;20.0935749;0.0;24.0019346
1.419;19.8936777;0.0;23.7901312
1.42;19.69623265;0.0;23.5856926
1.421;19.4951917;0.0;23.38801065
1.422;19.32272845;0.0;23.2002554
1.423;19.1616352;0.0;23.0341575
1.424;18.9964789;0.0;22.88413035
1.425;18.85274145;0.0;22.7457431
1.426;18.71543415;0.0;22.60876985
1.427;18.59501745;0.0;22.4790854
1.428;18.49035575;0.0;22.36970935
1.429;18.38165375;0.0;22.2535243
1.43;18.2829134;0.0;22.135398
1.431;18.18912925;0.0;22.04088375
1.432;18.09339715;0.0;21.96150795
1.433;18.01203655;0.0;21.8707282
1.434;17.9499257;0.0;21.7871537
1.435;17.87557325;0.0;21.71742645
1.436;17.7973882;0.0;21.6434203
1.437;17.7319857;0.0;21.5823188
1.438;17.6644595;0.0;21.5483947
1.439;17.61609165;0.0;21.50304485
1.44;17.5911143;0.0;21.44471515
1.441;17.55183035;0.0;21.40685765
1.442;17.5131093;0.0;21.3850646
1.443;17.48042855;0.0;21.3594868
1.444;17.44407955;0.0;21.34128875
1.445;17.41828805;0.0;21.32389
1.446;17.40566785;0.0;21.30741625
1.447;17.3891817;0.0;21.29197345
1.448;17.3683495;0.0;21.2751077
1.449;17.358233;0.0;21.26920795
1.45;17.35669405;0.0;21.27106765
1.451;17.356109;0.0;21.27065715
1.452;17.3682884;0.0;21.2731801
1.453;17.37193075;0.0;21.2839956
1.454;17.36502405;0.0;21.3009341
1.455;17.3677175;0.0;21.3111482
1.456;17.3701365;0.0;21.3189586
1.457;17.37961485;0.0;21.3419608
1.458;17.39207585;0.0;21.36393045
1.459;17.41827675;0.0;21.3919969
1.46;17.47006215;0.0;21.43930175
1.461;17.4992133;0.0;21.4852932
1.462;17.51923555;0.0;21.52425425
1.463;17.546119;0.0;21.57863815
1.464;17.58869425;0.0;21.62858795
1.465;17.62400845;0.0;21.67311755
1.466;17.65928465;0.0;21.7403442
1.467;17.71476945;0.0;21.81236755
1.468;17.7820415;0.0;21.89805545
1.469;17.84345505;0.0;21.994296
1.47;17.9227082;0.0;22.0826302
1.471;18.0174714;0.0;22.17646895
1.472;18.0920294;0.0;22.27134205
1.473;18.1331693;0.0;22.3699853
1.474;18.2216201;0.0;22.47688275
1.475;18.33461205;0.0;22.58573015
1.476;18.4313285;0.0;22.7004443
1.477;18.53752915;0.0;22.8267865
1.478;18.6446919;0.0;22.9501074
1.479;18.7467102;0.0;23.0722033
1.48;18.8496485;0.0;23.19688175
1.481;18.95716465;0.0;23.32536265
1.482;19.0702726;0.0;23.4553566
1.483;19.1825778;0.0;23.5851073
1.484;19.294404;0.0;23.71850755
1.485;19.4116588;0.0;23.85843555
1.486;19.5354919;0.0;23.9939155
1.487;19.65709105;0.0;24.1262124
1.488;19.7796078;0.0;24.2644361
1.489;19.91797025;0.0;24.40190745
1.49;20.0441658;0.0;24.544434
1.491;20.1620121;0.0;24.6993969
1.492;20.2758541;0.0;24.84190815
1.493;20.37577375;0.0;24.9745408
1.494;20.4982465;0.0;25.1184374
1.495;20.6342088;0.0;25.26693265
1.496;20.75475035;0.0;25.40690395
1.497;20.87757145;0.0;25.54533355
1.498;21.00807295;0.0;25.69325965
1.499;21.1321086;0.0;25.8417882
1.5;21.2520688;0.0;25.98446055
1.501;21.38302845;0.0;26.13487115
1.502;21.51214055;0.0;26.28202905
1.503;21.62904565;0.0;26.42195395
1.504;21.74957425;0.0;26.5561362
1.505;21.87918265;0.0;26.68547865
1.506;22.0043904;0.0;26.82502295
1.507;22.1158605;0.0;26.95956185
1.508;22.2407646;0.0;27.09803255
1.509;22.3821314;0.0;27.2538683
1.51;22.5133865;0.0;27.4017223
1.511;22.6450317;0.0;27.5401019
1.512;22.77380845;0.0;27.67963715
1.513;22.8942667;0.0;27.82510095
1.514;23.01750495;0.0;27.9649374
1.515;23.14236685;0.0;28.09859535
1.516;23.2678515;0.0;28.2321942
1.517;23.39425735;0.0;28.36025375
1.518;23.51845845;0.0;28.49230035
1.519;23.6464851;0.0;28.61883585
1.52;23.766016;0.0;28.76148575
1.521;23.87852795;0.0;28.9124087
1.522;24.0023504;0.0;29.04386065
1.523;24.12662085;0.0;29.1723833
1.524;24.23651405;0.0;29.3107823
1.525;24.3403064;0.0;29.43462315
1.526;24.44562135;0.0;29.5530981
1.527;24.56041305;0.0;29.68468165
1.528;24.6735083;0.0;29.8072821
1.529;24.7776916;0.0;29.91693855
1.53;24.8900437;0.0;30.0452615
1.531;25.00177965;0.0;30.17917005
1.532;25.10361885;0.0;30.2866967
1.533;25.21824175;0.0;30.3956914
1.534;25.3361474;0.0;30.5215454
1.535;25.4453602;0.0;30.64214425
1.536;25.5454467;0.0;30.75674245
1.537;25.64728115;0.0;30.8646652
1.538;25.74837895;0.0;30.97500565
1.539;25.85139215;0.0;31.08826025
1.54;25.9482242;0.0;31.19003945
1.541;26.05027685;0.0;31.29698625
1.542;26.1688639;0.0;31.419754
1.543;26.25895635;0.0;31.52878065
1.544;26.3274975;0.0;31.6231839
1.545;26.419784;0.0;31.7248572
1.546;26.5079253;0.0;31.82621485
1.547;26.60113475;0.0;31.9394922
1.548;26.71396145;0.0;32.06255405
1.549;26.8136708;0.0;32.16616885
1.55;26.90065085;0.0;32.26969205
1.551;26.9981227;0.0;32.37776705
1.552;27.1059116;0.0;32.47408625
1.553;27.1967525;0.0;32.56838045
1.554;27.28153995;0.0;32.67522405
1.555;27.3694464;0.0;32.7718703
1.556;27.44748775;0.0;32.8497504
1.557;27.5343928;0.0;32.9346913
1.558;27.6344118;0.0;33.02820205
1.559;27.7149173;0.0;33.1147933
1.56;27.78428795;0.0;33.19165545
1.561;27.8622812;0.0;33.27340845
1.562;27.9331431;0.0;33.3546643
1.563;28.0119031;0.0;33.44590335
1.564;28.10378975;0.0;33.5471717
1.565;28.18053195;0.0;33.63117175
1.566;28.24762955;0.0;33.7122209
1.567;28.3255487;0.0;33.80077755
1.568;28.3991467;0.0;33.88463005
1.569;28.47935555;0.0;33.95924855
1.57;28.5836938;0.0;34.03567795
1.571;28.6546545;0.0;34.11725595
1.572;28.7003219;0.0;34.18856365
1.573;28.76710255;0.0;34.26225695
1.574;28.82943655;0.0;34.34902525
1.575;28.89157005;0.0;34.428915
1.576;28.9647778;0.0;34.4993717
1.577;29.0363218;0.0;34.5669602
1.578;29.1001782;0.0;34.62959535
1.579;29.16564225;0.0;34.71079545
1.58;29.2421816;0.0;34.80223895
1.581;29.31131055;0.0;34.87385805
1.582;29.3716021;0.0;34.9545683
1.583;29.43033945;0.0;35.0236808
1.584;29.4874104;0.0;35.0613312
1.585;29.548802;0.0;35.12000565
1.586;29.60499335;0.0;35.19502165
1.587;29.66576175;0.0;35.25994185
1.588;29.73925935;0.0;35.31401955
1.589;29.7998606;0.0;35.38527435
1.59;29.8459773;0.0;35.4728107
1.591;29.9092886;0.0;35.5420354
1.592;29.980098;0.0;35.61423055
1.593;30.0425777;0.0;35.6790152
1.594;30.1140028;0.0;35.7189631
1.595;30.17959955;0.0;35.779985
1.596;30.23857855;0.0;35.8631126
1.597;30.28878385;0.0;35.92236895
1.598;30.32142555;0.0;35.96599875
1.599;30.38228095;0.0;36.02786055
1.6;30.4606861;0.0;36.09077465
1.601;30.5143787;0.0;36.14744405
1.602;30.5754738;0.0;36.2191948
1.603;30.63395025;0.0;36.27880795
1.604;30.66821045;0.0;36.3211333
1.605;30.70841445;0.0;36.3652925
1.606;30.76062355;0.0;36.40500685
1.607;30.80896075;0.0;36.45638115
1.608;30.8431498;0.0;36.5043546
1.609;30.88712985;0.0;36.5612831
1.61;30.94718445;0.0;36.64501285
1.611;30.9969726;0.0;36.7026777
1.612;31.0392808;0.0;36.74461475
1.613;31.08319975;0.0;36.79499785
1.614;31.1220181;0.0;36.8357446
1.615;31.1704016;0.0;36.88321215
1.616;31.22552735;0.0;36.9466299
1.617;31.2753059;0.0;36.99317245
1.618;31.336065;0.0;37.0210077
1.619;31.3805788;0.0;37.06937405
1.62;31.4086059;0.0;37.128915
1.621;31.4432891;0.0;37.17183135
1.622;31.46965525;0.0;37.21398315
1.623;31.50803015;0.0;37.262958
1.624;31.55950205;0.0;37.30118175
1.625;31.6000541;0.0;37.34527225
1.626;31.6411689;0.0;37.4079933
1.627;31.6771562;0.0;37.45760955
1.628;31.6998847;0.0;37.49123435
1.629;31.73555285;0.0;37.5342834
1.63;31.7776827;0.0;37.5917196
1.631;31.81694435;0.0;37.6279276
1.632;31.8666111;0.0;37.6443138
1.633;31.9015628;0.0;37.68163395
1.634;31.92350925;0.0;37.7236578
1.635;31.9543366;0.0;37.7536185
1.636;31.9887444;0.0;37.79049245
1.637;32.00982765;0.0;37.8285788
1.638;32.0207004;0.0;37.8532438
1.639;32.0462416;0.0;37.8785942
1.64;32.07037055;0.0;37.9145815
1.641;32.09416765;0.0;37.9484958
1.642;32.1357308;0.0;37.9770953
1.643;32.15931255;0.0;37.9953674
1.644;32.1623715;0.0;38.0064172
1.645;32.1797244;0.0;38.03478065
1.646;32.20008025;0.0;38.06091425
1.647;32.2200625;0.0;38.08221165
1.648;32.25235135;0.0;38.12355485
1.649;32.26563355;0.0;38.15260955
1.65;32.2654075;0.0;38.16580575
1.651;32.27354955;0.0;38.1743536
1.652;32.273406;0.0;38.17304155
1.653;32.2787501;0.0;38.19670335
1.654;32.29275545;0.0;38.23289605
1.655;32.3015676;0.0;38.2378962
1.656;32.30848515;0.0;38.24705565
1.657;32.3144914;0.0;38.260653
1.658;32.3170279;0.0;38.2427956
1.659;32.32611925;0.0;38.24026775
1.66;32.33787395;0.0;38.26740195
1.661;32.3458713;0.0;38.2780705
1.662;32.35843195;0.0;38.26570085
1.663;32.3654545;0.0;38.2690398
1.664;32.3650765;0.0;38.28726345
1.665;32.37056405;0.0;38.30039145
1.666;32.38294735;0.0;38.3128031
1.667;32.37938495;0.0;38.31661235
1.668;32.36183515;0.0;38.31780065
1.669;32.365714;0.0;38.32663125
1.67;32.37522125;0.0;38.33102355
1.671;32.3728181;0.0;38.33201315
1.672;32.3816743;0.0;38.3425523
1.673;32.3775951;0.0;38.34616595
1.674;32.35292895;0.0;38.33419555
1.675;32.3384524;0.0;38.3340465
1.676;32.3266177;0.0;38.34621805
1.677;32.3252948;0.0;38.34708855
1.678;32.3262581;0.0;38.33991515
1.679;32.3207179;0.0;38.3391145
1.68;32.3246237;0.0;38.34025515
1.681;32.32431745;0.0;38.3380547
1.682;32.31870515;0.0;38.3401267
1.683;32.29750715;0.0;38.3294453
1.684;32.2768369;0.0;38.31055365
1.685;32.24920975;0.0;38.29245035
1.686;32.19168095;0.0;38.2662537
1.687;32.17602945;0.0;38.2495908
1.688;32.19229765;0.0;38.2381134
1.689;32.1550503;0.0;38.2263056
1.69;32.11139805;0.0;38.19661715
1.691;32.0764663;0.0;38.15463945
1.692;32.04148325;0.0;38.136111
1.693;32.00865125;0.0;38.1207177
1.694;31.9905815;0.0;38.10295775
1.695;31.97664235;0.0;38.09125295
1.696;31.9431367;0.0;38.06453685
1.697;31.92637865;0.0;38.03146025
1.698;31.91291815;0.0;38.0039169
1.699;31.87845695;0.0;37.97870555
1.7;31.85308885;0.0;37.9536329
1.701;31.85799465;0.0;37.9209649
1.702;31.84230045;0.0;37.90398065
1.703;31.8079116;0.0;37.92162165
1.704;31.77867655;0.0;37.89934485
1.705;31.7448828;0.0;37.84068855
1.706;31.70973485;0.0;37.82003805
1.707;31.6695868;0.0;37.8008819
1.708;31.63920585;0.0;37.77166525
1.709;31.62039855;0.0;37.78500135
1.71;31.5867102;0.0;37.76567325
1.711;31.55368955;0.0;37.698428
1.712;31.51561435;0.0;37.64712815
1.713;31.4473916;0.0;37.58497115
1.714;31.4098166;0.0;37.54940495
1.715;31.4062993;0.0;37.54830925
1.716;31.37271705;0.0;37.50866065
1.717;31.33077815;0.0;37.4519165
1.718;31.2997884;0.0;37.42289465
1.719;31.26179905;0.0;37.3879784
1.72;31.2154063;0.0;37.34440685
1.721;31.17175505;0.0;37.32495125
1.722;31.13686645;0.0;37.2973548
1.723;31.0898648;0.0;37.2425669
1.724;31.05120305;0.0;37.19736485
1.725;31.05086955;0.0;37.1771942
1.726;31.001721;0.0;37.13597985
1.727;30.8990735;0.0;37.0635506
1.728;30.85448595;0.0;37.01848045
1.729;30.8310464;0.0;36.9860946
1.73;30.7791395;0.0;36.95191485
1.731;30.7302456;0.0;36.9256867
1.732;30.71110565;0.0;36.8972012
1.733;30.68262855;0.0;36.86196495
1.734;30.6557754;0.0;36.845695
1.735;30.68604545;0.0;36.8529914
1.736;30.6517299;0.0;36.82278745
1.737;30.5506379;0.0;36.78556955
1.738;30.5069959;0.0;36.7502441
1.739;30.4786375;0.0;36.67806085
1.74;30.4434681;0.0;36.6577118
1.741;30.41992525;0.0;36.68156625
1.742;30.39732475;0.0;36.65578735
1.743;30.37187105;0.0;36.6265524
1.744;30.3449685;0.0;36.59289185
1.745;30.33089945;0.0;36.5308468
1.746;30.2887807;0.0;36.48784245
1.747;30.24196165;0.0;36.4701741
1.748;30.1910484;0.0;36.4159114
1.749;30.1408582;0.0;36.3705931
1.75;30.07656805;0.0;36.3248216
1.751;30.0312635;0.0;36.28187045
1.752;30.0177383;0.0;36.2652727
1.753;29.97225575;0.0;36.21479735
1.754;29.9021054;0.0;36.1236484
1.755;29.86064845;0.0;36.0654611
1.756;29.8194216;0.0;35.99941685
1.757;29.7711634;0.0;35.9475372
1.758;29.76416925;0.0;35.956312
1.759;29.7158546;0.0;35.90952985
1.76;29.60633385;0.0;35.8058005
1.761;29.5390185;0.0;35.7508812
1.762;29.4775105;0.0;35.6938308
1.763;29.42450285;0.0;35.64837665
1.764;29.3999568;0.0;35.6595709
1.765;29.3635269;0.0;35.62428435
1.766;29.3259039;0.0;35.545131
1.767;29.2824564;0.0;35.5029166
1.768;29.2203408;0.0;35.47192135
1.769;29.197288;0.0;35.42855745
1.77;29.2058902;0.0;35.3885677
1.771;29.1736884;0.0;35.364708
1.772;29.1468001;0.0;35.34430465
1.773;29.1163403;0.0;35.30752335
1.774;29.04547965;0.0;35.28546825
1.775;29.0058818;0.0;35.25107785
1.776;28.99725205;0.0;35.1734533
1.777;28.97378315;0.0;35.1521051
1.778;28.94275865;0.0;35.17415365
1.779;28.9115105;0.0;35.15859395
1.78;28.8839646;0.0;35.1468769
1.781;28.8606213;0.0;35.1265269
1.782;28.8294861;0.0;35.07828955
1.783;28.81148085;0.0;35.0722775
1.784;28.805784;0.0;35.0907955
1.785;28.81255715;0.0;35.0896278
1.786;28.80837085;0.0;35.08543305
1.787;28.8023361;0.0;35.0582564
1.788;28.8039642;0.0;35.04312185
1.789;28.79840275;0.0;35.0470971
1.79;28.7981738;0.0;35.0355647
1.791;28.8251499;0.0;35.00112435
1.792;28.825786;0.0;34.99645605
1.793;28.7863212;0.0;34.99621025
1.794;28.7899717;0.0;35.0082541
1.795;28.82138795;0.0;35.07049005
1.796;28.82432645;0.0;35.08974365
