"differences","num_of_species","illumination","fapar_diffs","trait","background"
0.0311711650714529,"3","direct sun, 0? zenith angle",-0.0438322293692332,"LAD","white"
-2.73765641614058,"3","direct sun, 0? zenith angle",0.785126588549612,"LAD","white"
-1.61473027016418,"3","direct sun, 0? zenith angle",0.398693184599344,"LAD","white"
-1.62559122294738,"3","direct sun, 0? zenith angle",0.438720093344044,"LAD","white"
-0.262194777643039,"3","direct sun, 0? zenith angle",0.140596529123818,"LAD","white"
-0.225208626756566,"3","direct sun, 0? zenith angle",0.094810216831371,"LAD","white"
0.0372371811147823,"3","direct sun, 0? zenith angle",-0.0592708082211171,"LAD","white"
-3.14588259572258,"3","direct sun, 0? zenith angle",0.986065546431315,"LAD","white"
-1.82140796769117,"3","direct sun, 0? zenith angle",0.480311186840115,"LAD","white"
-1.79936979680311,"3","direct sun, 0? zenith angle",0.427263127659705,"LAD","white"
-0.110399557886883,"3","direct sun, 0? zenith angle",0.101701399414058,"LAD","white"
-0.230942533969385,"3","direct sun, 0? zenith angle",0.137014440429071,"LAD","white"
-0.02862801399226,"3","direct sun, 0? zenith angle",-0.00412294760471259,"LAD","white"
-2.91843879241953,"3","direct sun, 0? zenith angle",0.853345474093475,"LAD","white"
-2.97370431977758,"3","direct sun, 0? zenith angle",0.86270469344744,"LAD","white"
-1.67532735209397,"3","direct sun, 0? zenith angle",0.367129831773626,"LAD","white"
-0.363871560358085,"3","direct sun, 0? zenith angle",0.123333573468707,"LAD","white"
-2.02335691936125,"4","direct sun, 0? zenith angle",0.54827743087129,"LAD","white"
-1.49281366538104,"4","direct sun, 0? zenith angle",0.336516956788629,"LAD","white"
-1.45541493326654,"4","direct sun, 0? zenith angle",0.30981465318444,"LAD","white"
-0.205784707367649,"4","direct sun, 0? zenith angle",0.101247244347493,"LAD","white"
-0.168466806863137,"4","direct sun, 0? zenith angle",0.0809035457682531,"LAD","white"
0.112621063556582,"4","direct sun, 0? zenith angle",-0.0298373419431872,"LAD","white"
-2.18378432944944,"4","direct sun, 0? zenith angle",0.596447376781008,"LAD","white"
-2.13976696617694,"4","direct sun, 0? zenith angle",0.608163674231695,"LAD","white"
-1.39764438903089,"4","direct sun, 0? zenith angle",0.325527829114833,"LAD","white"
-0.220522397123582,"4","direct sun, 0? zenith angle",0.105413020618282,"LAD","white"
-1.98214144993664,"4","direct sun, 0? zenith angle",0.535483889395774,"LAD","white"
-2.13414667835431,"4","direct sun, 0? zenith angle",0.513276454338013,"LAD","white"
-1.55317627902649,"4","direct sun, 0? zenith angle",0.388586969896885,"LAD","white"
-0.0911739210539664,"4","direct sun, 0? zenith angle",0.0717087802485371,"LAD","white"
-2.22071819683125,"4","direct sun, 0? zenith angle",0.594078882233639,"LAD","white"
-1.71868891328912,"5","direct sun, 0? zenith angle",0.430124449749656,"LAD","white"
-1.94896987909973,"5","direct sun, 0? zenith angle",0.513270475193809,"LAD","white"
-1.28111398650795,"5","direct sun, 0? zenith angle",0.292049722273136,"LAD","white"
-0.150944989489055,"5","direct sun, 0? zenith angle",0.0853171882753075,"LAD","white"
-1.84061382767475,"5","direct sun, 0? zenith angle",0.525829000786091,"LAD","white"
-1.69620620380868,"5","direct sun, 0? zenith angle",0.425662751963522,"LAD","white"
-1.4055003243055,"6","direct sun, 0? zenith angle",0.343962548698697,"LAD","white"
-0.0710802146708023,"2","direct sun, 30? zenith angle",0.0324422818260122,"LAD","white"
-0.843211828945404,"2","direct sun, 30? zenith angle",0.238334309487444,"LAD","white"
-0.783061214900613,"2","direct sun, 30? zenith angle",0.213536843515905,"LAD","white"
-0.100846497143405,"2","direct sun, 30? zenith angle",0.0199124821949778,"LAD","white"
-0.174477222784171,"2","direct sun, 30? zenith angle",0.012348010009472,"LAD","white"
-1.10423701224708,"2","direct sun, 30? zenith angle",0.314321701271762,"LAD","white"
-0.452521099993982,"2","direct sun, 30? zenith angle",0.105367000935607,"LAD","white"
0.125735169594355,"2","direct sun, 30? zenith angle",-0.0321933284050824,"LAD","white"
-0.0396041628051148,"2","direct sun, 30? zenith angle",0.000389827271567707,"LAD","white"
-2.34114289845997,"2","direct sun, 30? zenith angle",0.775566199222937,"LAD","white"
-0.919610011492763,"2","direct sun, 30? zenith angle",0.27737184661205,"LAD","white"
-1.08571636080991,"2","direct sun, 30? zenith angle",0.278283287518504,"LAD","white"
-0.257445947434328,"2","direct sun, 30? zenith angle",0.101866663496523,"LAD","white"
-0.466237798546451,"2","direct sun, 30? zenith angle",0.118069319119191,"LAD","white"
-0.0593656954102225,"2","direct sun, 30? zenith angle",-0.0054702118609305,"LAD","white"
-0.873319055011653,"3","direct sun, 30? zenith angle",0.23912342910919,"LAD","white"
-0.564383723749297,"3","direct sun, 30? zenith angle",0.169122610707795,"LAD","white"
-0.0651611419515535,"3","direct sun, 30? zenith angle",0.0142494974621392,"LAD","white"
-0.156863258625312,"3","direct sun, 30? zenith angle",0.01090426301615,"LAD","white"
-1.62337281673966,"3","direct sun, 30? zenith angle",0.518512207032665,"LAD","white"
-0.740485751595587,"3","direct sun, 30? zenith angle",0.244724224409099,"LAD","white"
-0.866930059001183,"3","direct sun, 30? zenith angle",0.241263190394039,"LAD","white"
-0.445363269664215,"3","direct sun, 30? zenith angle",0.153970087249251,"LAD","white"
-0.484191218513169,"3","direct sun, 30? zenith angle",0.175705205435936,"LAD","white"
-0.145259673595472,"3","direct sun, 30? zenith angle",0.0376658215572336,"LAD","white"
-1.86078820710175,"3","direct sun, 30? zenith angle",0.588486119347004,"LAD","white"
-0.919304122527031,"3","direct sun, 30? zenith angle",0.290413873449923,"LAD","white"
-0.93734847778884,"3","direct sun, 30? zenith angle",0.247374482909982,"LAD","white"
-0.196187936110903,"3","direct sun, 30? zenith angle",0.101303170426821,"LAD","white"
-0.397125382726561,"3","direct sun, 30? zenith angle",0.109522666472476,"LAD","white"
-0.132495317066197,"3","direct sun, 30? zenith angle",-0.00204727832275688,"LAD","white"
-1.75774609402891,"3","direct sun, 30? zenith angle",0.560842632177212,"LAD","white"
-1.79820658720963,"3","direct sun, 30? zenith angle",0.544703771413676,"LAD","white"
-1.0933672712954,"3","direct sun, 30? zenith angle",0.34987479279936,"LAD","white"
-0.381106180394577,"3","direct sun, 30? zenith angle",0.103169684344031,"LAD","white"
-1.34488463633876,"4","direct sun, 30? zenith angle",0.371521804153101,"LAD","white"
-0.726750800184397,"4","direct sun, 30? zenith angle",0.211607684570768,"LAD","white"
-1.05768557766628,"4","direct sun, 30? zenith angle",0.263642173416604,"LAD","white"
-0.469610977729959,"4","direct sun, 30? zenith angle",0.145742842362004,"LAD","white"
-0.62776077869917,"4","direct sun, 30? zenith angle",0.18878398429265,"LAD","white"
-0.101210287961253,"4","direct sun, 30? zenith angle",0.0263104545673851,"LAD","white"
-1.2815785667908,"4","direct sun, 30? zenith angle",0.409207113720205,"LAD","white"
-1.30266446042445,"4","direct sun, 30? zenith angle",0.394642385032462,"LAD","white"
-0.594554283406349,"4","direct sun, 30? zenith angle",0.153845456051479,"LAD","white"
-0.343211752473563,"4","direct sun, 30? zenith angle",0.120519559119252,"LAD","white"
-0.977389995848877,"4","direct sun, 30? zenith angle",0.30744109116742,"LAD","white"
-1.13243170338635,"4","direct sun, 30? zenith angle",0.34393069332265,"LAD","white"
-0.671411554331478,"4","direct sun, 30? zenith angle",0.207611561985825,"LAD","white"
-0.114307970206715,"4","direct sun, 30? zenith angle",0.0505857151810905,"LAD","white"
-1.33096557598558,"4","direct sun, 30? zenith angle",0.397684959685367,"LAD","white"
-0.980978711264085,"5","direct sun, 30? zenith angle",0.319756761091037,"LAD","white"
-1.11897795390267,"5","direct sun, 30? zenith angle",0.363496522307227,"LAD","white"
-0.649569554059754,"5","direct sun, 30? zenith angle",0.194687718827043,"LAD","white"
-0.503784658368417,"5","direct sun, 30? zenith angle",0.141730035004294,"LAD","white"
-1.10900668411935,"5","direct sun, 30? zenith angle",0.349361523420459,"LAD","white"
-1.10361608019519,"5","direct sun, 30? zenith angle",0.334429212431432,"LAD","white"
-0.892453742720839,"6","direct sun, 30? zenith angle",0.266146146240376,"LAD","white"
-0.0248043172462707,"2","overcasted",0.00536299111130397,"LAD","white"
-0.299862528250551,"2","overcasted",0.0833556692990402,"LAD","white"
-0.534251622391576,"2","overcasted",0.171877291715576,"LAD","white"
0.0335367185307076,"2","overcasted",-0.0164228184197323,"LAD","white"
-0.125263297194855,"2","overcasted",0.0130234749661001,"LAD","white"
-0.346079207094981,"2","overcasted",0.0970113193171573,"LAD","white"
-0.225870846857971,"2","overcasted",0.0877305062938372,"LAD","white"
0.0219266607123859,"2","overcasted",-0.0040378383094014,"LAD","white"
0.137653532161708,"2","overcasted",-0.00832507362760533,"LAD","white"
-1.03873506183104,"2","overcasted",0.364540106190342,"LAD","white"
-0.489405991517696,"2","overcasted",0.151364499148148,"LAD","white"
-0.458062002567599,"2","overcasted",0.134859115947857,"LAD","white"
-0.33831335136563,"2","overcasted",0.126434758113432,"LAD","white"
-0.252799623273355,"2","overcasted",0.076103661749381,"LAD","white"
-0.0314599489869126,"2","overcasted",-0.00461472370179165,"LAD","white"
-0.347433947396865,"3","overcasted",0.0947551215010728,"LAD","white"
-0.383619999597193,"3","overcasted",0.127691318810992,"LAD","white"
0.00405693051724034,"3","overcasted",-0.000297565012956424,"LAD","white"
-0.0528198428118934,"3","overcasted",-0.00754605600353636,"LAD","white"
-0.779337868013418,"3","overcasted",0.269891983033536,"LAD","white"
-0.253344447192809,"3","overcasted",0.084244300695563,"LAD","white"
-0.323139697588341,"3","overcasted",0.0902957484083809,"LAD","white"
-0.185604204928061,"3","overcasted",0.102288433269282,"LAD","white"
-0.267844591810032,"3","overcasted",0.104839251260639,"LAD","white"
-0.129855697081968,"3","overcasted",0.00501361665926462,"LAD","white"
-0.79370512307804,"3","overcasted",0.301788736198553,"LAD","white"
-0.28096441663182,"3","overcasted",0.0986502084857209,"LAD","white"
-0.307722768397317,"3","overcasted",0.104600208746073,"LAD","white"
0.00695843715273899,"3","overcasted",0.0717443531460481,"LAD","white"
-0.0613748033027747,"3","overcasted",0.0587646365493898,"LAD","white"
0.0377850360050884,"3","overcasted",-0.0211695713041845,"LAD","white"
-0.82102603652338,"3","overcasted",0.283079566723492,"LAD","white"
-0.864297719466906,"3","overcasted",0.301604730360868,"LAD","white"
-0.565189009304423,"3","overcasted",0.142951992058004,"LAD","white"
-0.347530414766538,"3","overcasted",0.090881327815818,"LAD","white"
-0.549700928596995,"4","overcasted",0.180450583528502,"LAD","white"
-0.329122259657213,"4","overcasted",0.0940238995928964,"LAD","white"
-0.362625436641713,"4","overcasted",0.0770645049466081,"LAD","white"
-0.248143109410235,"4","overcasted",0.0986765535273998,"LAD","white"
-0.242607953509801,"4","overcasted",0.0852380911060337,"LAD","white"
0.00983310703571623,"4","overcasted",0.00667981804214593,"LAD","white"
-0.585979117953573,"4","overcasted",0.204790688954246,"LAD","white"
-0.575294718336515,"4","overcasted",0.184169297378161,"LAD","white"
-0.282877600275912,"4","overcasted",0.0776889923923833,"LAD","white"
-0.133267264239308,"4","overcasted",0.0705785541510242,"LAD","white"
-0.33866510255009,"4","overcasted",0.175751936826933,"LAD","white"
-0.525165427754089,"4","overcasted",0.215441801413019,"LAD","white"
-0.19353101255732,"4","overcasted",0.0783120085868014,"LAD","white"
-0.0337573550043919,"4","overcasted",0.0521270963885223,"LAD","white"
-0.55261333818708,"4","overcasted",0.200445638247479,"LAD","white"
-0.366583245249976,"5","overcasted",0.154110132867506,"LAD","white"
-0.484845674873379,"5","overcasted",0.168286625595999,"LAD","white"
-0.257942585188158,"5","overcasted",0.0800897584469627,"LAD","white"
-0.0801450366723727,"5","overcasted",0.0574106944792877,"LAD","white"
-0.626949502033022,"5","overcasted",0.198575920403005,"LAD","white"
-0.428643501497134,"5","overcasted",0.165764771926365,"LAD","white"
-0.316240035759704,"6","overcasted",0.118079834660695,"LAD","white"
0.0923789375448744,"2","direct sun, 0? zenith angle",-0.00745310680899599,"LOP","white"
-0.0636733819874422,"2","direct sun, 0? zenith angle",-0.0564393922058522,"LOP","white"
-0.185118698318918,"2","direct sun, 0? zenith angle",-0.0630173247049069,"LOP","white"
0.0252485116038806,"2","direct sun, 0? zenith angle",-0.0177714863723502,"LOP","white"
-1.13130587577064,"2","direct sun, 0? zenith angle",0.0391830155361536,"LOP","white"
0.0205373843844671,"2","direct sun, 0? zenith angle",-0.0214155065031732,"LOP","white"
-0.207641247752185,"2","direct sun, 0? zenith angle",-0.0144268143178237,"LOP","white"
-0.02689731219811,"2","direct sun, 0? zenith angle",-0.0275873242192011,"LOP","white"
-1.3327327609707,"2","direct sun, 0? zenith angle",0.021790248940046,"LOP","white"
-0.71723342229462,"2","direct sun, 0? zenith angle",-0.0600908506551351,"LOP","white"
-0.287257094436448,"2","direct sun, 0? zenith angle",-0.0355329260174897,"LOP","white"
