"differences","num_of_species","illumination","fapar_diffs","trait","background"
-0.509532267342367,"3","direct sun, 30? zenith angle",0.0793404032483649,"LAD","white"
-0.0892395112052641,"3","direct sun, 30? zenith angle",0.0165238654887458,"LAD","white"
-3.48715573646933,"3","direct sun, 30? zenith angle",0.714707261285519,"LAD","white"
-3.55631871002595,"3","direct sun, 30? zenith angle",0.697978672509318,"LAD","white"
-2.03248775077607,"3","direct sun, 30? zenith angle",0.441625457966605,"LAD","white"
-0.497342473566635,"3","direct sun, 30? zenith angle",0.0638864417574548,"LAD","white"
-2.40469072955273,"4","direct sun, 30? zenith angle",0.464168399462419,"LAD","white"
-1.6037459437127,"4","direct sun, 30? zenith angle",0.342171033610708,"LAD","white"
-1.76364040044355,"4","direct sun, 30? zenith angle",0.332959383489751,"LAD","white"
-0.539902039062303,"4","direct sun, 30? zenith angle",0.0910079823350238,"LAD","white"
-0.531453427519443,"4","direct sun, 30? zenith angle",0.1011535806872,"LAD","white"
-0.290035442859688,"4","direct sun, 30? zenith angle",0.0344124213598295,"LAD","white"
-2.72494781736663,"4","direct sun, 30? zenith angle",0.536452735602373,"LAD","white"
-2.52832026086055,"4","direct sun, 30? zenith angle",0.502657518241685,"LAD","white"
-1.63204054482177,"4","direct sun, 30? zenith angle",0.316080204905223,"LAD","white"
-0.61407754024571,"4","direct sun, 30? zenith angle",0.109437588447804,"LAD","white"
-2.68050831702054,"4","direct sun, 30? zenith angle",0.527378608338412,"LAD","white"
-2.43472243422777,"4","direct sun, 30? zenith angle",0.496272112660811,"LAD","white"
-1.77199719509377,"4","direct sun, 30? zenith angle",0.349217376530635,"LAD","white"
-0.421204926857961,"4","direct sun, 30? zenith angle",0.057719258511724,"LAD","white"
-2.59402375280935,"4","direct sun, 30? zenith angle",0.526200061809427,"LAD","white"
-2.11024085452058,"5","direct sun, 30? zenith angle",0.397671601124061,"LAD","white"
-2.10453598813784,"5","direct sun, 30? zenith angle",0.442673548589102,"LAD","white"
-1.52726216090297,"5","direct sun, 30? zenith angle",0.292084266337111,"LAD","white"
-0.589376967362325,"5","direct sun, 30? zenith angle",0.0667568560648536,"LAD","white"
-2.25514867825302,"5","direct sun, 30? zenith angle",0.432172787490271,"LAD","white"
-2.24481795814652,"5","direct sun, 30? zenith angle",0.423423184662269,"LAD","white"
-1.73811131555342,"6","direct sun, 30? zenith angle",0.351829557310034,"LAD","white"
0.0154533780865256,"2","overcasted",0.0130070040582019,"LAD","white"
-1.06505026501328,"2","overcasted",0.179347790613444,"LAD","white"
-0.258708394276043,"2","overcasted",0.0759014766283993,"LAD","white"
-0.0567769632979344,"2","overcasted",0.00630537786444345,"LAD","white"
0.0422616824856272,"2","overcasted",0.00705962662054729,"LAD","white"
-1.50731556177673,"2","overcasted",0.242676113086278,"LAD","white"
-0.0727249034506962,"2","overcasted",0.035940310029712,"LAD","white"
0.0214643231076742,"2","overcasted",0.000131623701099692,"LAD","white"
-0.0745792308320235,"2","overcasted",0.0106924904699612,"LAD","white"
-2.17477080803424,"2","overcasted",0.462037544756548,"LAD","white"
-1.29844849101912,"2","overcasted",0.236431945747421,"LAD","white"
-1.46412040689891,"2","overcasted",0.266460171157649,"LAD","white"
0.00153710964573527,"2","overcasted",0.0322791949908956,"LAD","white"
0.0156759826492994,"2","overcasted",0.0304322731340261,"LAD","white"
0.114527726519365,"2","overcasted",-0.00229017059432125,"LAD","white"
-1.00366513459056,"3","overcasted",0.187665069048166,"LAD","white"
-0.195483775367289,"3","overcasted",0.0594527394644667,"LAD","white"
-0.0824307292088434,"3","overcasted",0.00833145707857658,"LAD","white"
-0.0732901436450627,"3","overcasted",0.00654526066481596,"LAD","white"
-1.62384165730427,"3","overcasted",0.310671117677455,"LAD","white"
-1.1300680174979,"3","overcasted",0.205932198436051,"LAD","white"
-1.00385085152399,"3","overcasted",0.187474486312714,"LAD","white"
-0.165724800889036,"3","overcasted",0.0573278464294177,"LAD","white"
-0.00181010569928698,"3","overcasted",0.047061641504872,"LAD","white"
0.0191925248166744,"3","overcasted",0.0086345891344005,"LAD","white"
-1.65770610067876,"3","overcasted",0.350178297606104,"LAD","white"
-1.27512595502881,"3","overcasted",0.237964172259095,"LAD","white"
-1.36573130967869,"3","overcasted",0.248931352671138,"LAD","white"
0.0224640716744129,"3","overcasted",0.0279270502883276,"LAD","white"
0.0350100886347313,"3","overcasted",0.0277624874311178,"LAD","white"
-0.0785670690210566,"3","overcasted",-0.00139297842843466,"LAD","white"
-1.71138565994211,"3","overcasted",0.35709353888855,"LAD","white"
-1.74351648452464,"3","overcasted",0.351961908250422,"LAD","white"
-1.11232139914076,"3","overcasted",0.214948475709341,"LAD","white"
-0.0922013119863731,"3","overcasted",0.0271411776546,"LAD","white"
-1.21274545388327,"4","overcasted",0.235369756794964,"LAD","white"
-0.940465383595401,"4","overcasted",0.170646057238094,"LAD","white"
-0.890533171515078,"4","overcasted",0.17541229648383,"LAD","white"
-0.0594402670558899,"4","overcasted",0.0403306870618435,"LAD","white"
-0.0654002283522617,"4","overcasted",0.0362548909373232,"LAD","white"
-0.0649931045508655,"4","overcasted",0.0075729579478744,"LAD","white"
-1.19499541859324,"4","overcasted",0.251706507447671,"LAD","white"
-1.20082388835174,"4","overcasted",0.241302915445043,"LAD","white"
-1.01389227890745,"4","overcasted",0.177381895772031,"LAD","white"
-0.164660127789828,"4","overcasted",0.0475191087597995,"LAD","white"
-1.2246496832299,"4","overcasted",0.250263779513931,"LAD","white"
-1.23598823658352,"4","overcasted",0.253793152039031,"LAD","white"
-0.912314697519134,"4","overcasted",0.197186355860581,"LAD","white"
-0.0791448238269635,"4","overcasted",0.0281117999868513,"LAD","white"
-1.26759005131639,"4","overcasted",0.275495404431495,"LAD","white"
-0.995981108968605,"5","overcasted",0.209213998077388,"LAD","white"
-1.05661102303398,"5","overcasted",0.223105010910949,"LAD","white"
-0.754773030573007,"5","overcasted",0.158562487996862,"LAD","white"
-0.0170641126025884,"5","overcasted",0.0273473987231801,"LAD","white"
-0.953898031414099,"5","overcasted",0.210471469357525,"LAD","white"
-0.796164325305929,"5","overcasted",0.184883089412035,"LAD","white"
-0.762296882738586,"6","overcasted",0.166488165935515,"LAD","white"
0.0081211329489997,"2","direct sun, 0? zenith angle",0.00455764096276248,"LOP","white"
-0.133790258291839,"2","direct sun, 0? zenith angle",0.00247531811615486,"LOP","white"
-0.428598241411073,"2","direct sun, 0? zenith angle",0.00323644282313631,"LOP","white"
-0.271597994675113,"2","direct sun, 0? zenith angle",0.00200609771976508,"LOP","white"
-1.54953915169845,"2","direct sun, 0? zenith angle",0.00383257813471617,"LOP","white"
-0.180748279559202,"2","direct sun, 0? zenith angle",0.00223001354719822,"LOP","white"
-0.438879235075689,"2","direct sun, 0? zenith angle",0.00907107332428072,"LOP","white"
-0.207400570784264,"2","direct sun, 0? zenith angle",0.00562488512018414,"LOP","white"
-1.73517719273311,"2","direct sun, 0? zenith angle",0.0129674654260196,"LOP","white"
-1.27808094379555,"2","direct sun, 0? zenith angle",-0.000951195017491186,"LOP","white"
